,Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Location ID,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Service ID,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Status ID,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Gender_label,Under 30_label,Senior Citizen_label,Married_label,Dependents_label,Referred a Friend_label,Offer_label,Phone Service_label,Multiple Lines_label,Internet Service_label,Internet Type_label,Online Security_label,Online Backup_label,Device Protection Plan_label,Premium Tech Support_label,Streaming TV_label,Streaming Movies_label,Streaming Music_label,Unlimited Data_label,Contract_label,Paperless Billing_label,Payment Method_label,Customer Status_label,Churn Label_label,Churn Category_label,Churn Reason_label
4973,0310-VQXAM,1,Male,56,No,No,No,No,0,QHYPMG3769,United States,California,San Bernardino,92404,"34.183286, -117.221722",34.183286,-117.221722,BRJEKVRXE1785,Q3,No,0,9,None,Yes,40.74,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.85,178.8,0.0,0,366.66,545.46,JIITUI7564,3,Stayed,No,0,63,2788,,,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,5,20
4974,3453-RTHJQ,1,Male,59,No,No,No,No,0,GBNZKQ8199,United States,California,San Bernardino,92407,"34.250069, -117.393949",34.250069,-117.393949,WJHUZHYAT7597,Q3,No,0,6,Offer E,Yes,18.65,No,Yes,Fiber Optic,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.1,435.0,0.0,0,111.9,546.9,NRDCRL9692,4,Stayed,No,0,55,5741,,,1,0,0,0,0,0,5,1,0,1,2,0,0,0,0,0,0,0,1,0,1,0,2,0,5,20
4975,6278-FEPBZ,1,Female,57,No,No,No,No,0,NMUUED9522,United States,California,San Bernardino,92410,"34.106922, -117.297553",34.106922,-117.297553,XHPHRGBQD4725,Q3,No,0,9,Offer E,Yes,2.6,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.25,186.15,0.0,0,23.4,209.55,JBZOIZ7138,4,Stayed,No,0,68,5546,,,0,0,0,0,0,0,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,5,20
4976,4280-DLSHD,1,Male,36,No,No,Yes,No,0,IZKYOL2927,United States,California,San Bernardino,92411,"34.122501, -117.320138",34.122501,-117.320138,TEXAVVIHU7553,Q3,Yes,10,8,Offer E,Yes,19.0,No,Yes,Cable,8,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.75,445.85,0.0,0,152.0,597.85,OZFTRP6629,3,Stayed,No,0,47,4099,,,1,0,0,1,0,1,5,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,2,0,5,20
4977,1508-DFXCU,1,Male,32,No,No,No,No,0,KAOCTG2839,United States,California,Riverside,92501,"33.994676, -117.372498",33.994676,-117.372498,JIUJCDHAI7766,Q3,No,0,12,None,Yes,11.04,No,Yes,Fiber Optic,16,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.45,912.0,0.0,0,132.48,1044.48,ZPSRCG2974,3,Stayed,No,0,70,2916,,,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,1,0,1,0,2,0,5,20
4978,7868-BGSZA,1,Male,30,No,No,Yes,No,0,DTTFIF8742,United States,California,Riverside,92504,"33.9108, -117.398153",33.9108,-117.398153,CYLRGGNJV6517,Q3,Yes,7,43,None,Yes,33.97,Yes,Yes,DSL,69,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,80.2,3581.6,0.0,0,1460.71,5042.31,HNCRAJ4256,3,Stayed,No,0,35,5888,,,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,2,0,5,20
4979,2800-QQUSO,1,Male,48,No,No,No,No,0,ZJAQNO5887,United States,California,Riverside,92505,"33.920907, -117.489426",33.920907,-117.489426,IXETUHKBH5562,Q3,No,0,42,None,Yes,25.69,Yes,Yes,Fiber Optic,13,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.3,4222.95,0.0,0,1078.98,5301.93,NJWCGO3173,5,Stayed,No,0,33,3286,,,1,0,0,0,0,0,0,1,1,1,2,0,0,0,1,1,1,1,1,0,1,0,2,0,5,20
4980,7973-DZRKH,1,Female,20,Yes,No,No,Yes,1,HXMPTP8196,United States,California,Riverside,92507,"33.976328, -117.319786",33.976328,-117.319786,ZPDKMPLZF3922,Q3,No,0,66,Offer A,Yes,27.09,Yes,Yes,Fiber Optic,51,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,90.95,5930.05,0.0,0,1787.94,7717.99,AMBJFX6569,3,Stayed,No,0,74,6204,,,0,1,0,0,1,0,1,1,1,1,2,1,0,1,1,0,0,0,1,2,1,1,2,0,5,20
4981,7698-YFGEZ,1,Male,55,No,No,No,No,0,EARDKH8439,United States,California,Riverside,92509,"34.004379, -117.447864",34.004379,-117.447864,LHQHQOPZT1486,Q3,No,0,1,Offer E,Yes,25.99,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.0,20.0,0.0,0,25.99,45.99,RBKEME5914,4,Joined,No,0,38,5650,,,1,0,0,0,0,0,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,5,20
4982,9773-PEQBZ,1,Male,43,No,No,No,No,0,XCONQX5549,United States,California,Lake Elsinore,92530,"33.655421, -117.391751",33.655421,-117.391751,RTGWVZAUY8494,Q3,No,0,10,None,Yes,15.6,Yes,Yes,Fiber Optic,22,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.85,797.25,0.0,0,156.0,953.25,IMHGFV7848,5,Stayed,No,0,65,5739,,,1,0,0,0,0,0,0,1,1,1,2,0,1,0,0,0,0,0,1,0,0,0,2,0,5,20
4983,7785-RDVIG,1,Female,53,No,No,Yes,Yes,2,AXUDHN7466,United States,California,Hemet,92543,"33.739415, -116.968339",33.739415,-116.968339,FKWMOGJFT1378,Q3,Yes,5,3,None,Yes,10.13,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.3,54.7,0.0,0,30.39,85.09,RWFKJV9955,4,Joined,No,0,57,5722,,,0,0,0,1,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,5,20
4984,9602-WCXPI,1,Male,24,Yes,No,No,No,0,ZODJSA2524,United States,California,Hemet,92544,"33.644585, -116.871544",33.644585,-116.871544,HBIGQGRLQ5351,Q3,No,0,50,None,Yes,21.72,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.15,989.05,0.0,0,1086.0,2075.05,WTCJIC7881,5,Stayed,No,0,29,5249,,,1,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,1,2,0,5,20
4985,2903-YYTBW,1,Male,48,No,No,Yes,Yes,2,CKITBM8684,United States,California,Hemet,92545,"33.734933, -117.044145",33.734933,-117.044145,MVVUSRRXC7894,Q3,Yes,1,1,None,Yes,41.1,No,Yes,DSL,18,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.55,44.55,0.0,0,41.1,85.65,MQYDDG9741,4,Joined,No,0,48,3408,,,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,5,20
4986,3620-MWJNE,1,Male,32,No,No,No,No,0,XDNOVZ7589,United States,California,Homeland,92548,"33.761894, -117.120868",33.761894,-117.120868,USAFBSOQH3223,Q3,No,0,2,None,Yes,19.87,No,Yes,DSL,19,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.45,87.3,0.0,0,39.74,127.04,LXBTAA5448,3,Joined,No,0,77,5753,,,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,5,20
4987,8573-JGCZW,1,Male,27,Yes,No,No,No,0,BQMIZD4599,United States,California,Idyllwild,92549,"33.755039, -116.741796",33.755039,-116.741796,CIPEJAURN1979,Q3,No,0,17,None,Yes,47.79,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.65,351.55,0.0,0,812.43,1163.98,OXLHJD6826,5,Stayed,No,0,35,4774,,,1,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,0,2,0,5,20
4988,6837-HAEVO,1,Male,47,No,No,Yes,Yes,2,SHVJVT9572,United States,California,Moreno Valley,92551,"33.88274, -117.224878",33.88274,-117.224878,QVNVMIZLF6968,Q3,Yes,9,69,Offer A,Yes,22.49,Yes,Yes,Fiber Optic,11,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.0,7297.75,0.0,0,1551.81,8849.56,EWBGLA2197,4,Stayed,No,0,47,5436,,,1,0,0,1,1,1,1,1,1,1,2,0,1,1,0,1,1,1,1,2,1,0,2,0,5,20
4989,6701-YVNQG,1,Male,63,No,No,Yes,No,0,FUSNSB8341,United States,California,Moreno Valley,92553,"33.923149, -117.244933",33.923149,-117.244933,ENWJGDTQC1337,Q3,Yes,4,72,Offer A,Yes,47.66,Yes,Yes,DSL,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,88.7,6301.7,0.0,0,3431.52,9733.22,WTGAKF2884,3,Stayed,No,0,41,5764,,,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,0,5,20
4990,9504-YAZWB,1,Female,28,Yes,No,No,No,0,YWWOWN2694,United States,California,Mountain Center,92561,"33.638645, -116.55783",33.638645,-116.55783,DNNGECBXE1196,Q3,No,0,53,None,Yes,28.46,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.25,1048.45,0.0,0,1508.38,2556.83,XDGKPQ6278,4,Stayed,No,0,79,4218,,,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,1,2,0,5,20
4991,8819-ZBYNA,1,Female,51,No,No,Yes,No,0,FYUIWB5752,United States,California,Murrieta,92562,"33.548869, -117.334165",33.548869,-117.334165,AVVSFLWAH7268,Q3,Yes,6,58,None,Yes,37.15,Yes,Yes,Fiber Optic,7,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,109.1,6393.65,0.0,0,2154.7,8548.35,IIYCIQ2167,3,Stayed,No,0,57,4935,,,0,0,0,1,0,1,0,1,1,1,2,1,1,0,1,1,1,1,1,2,1,1,2,0,5,20
4992,6174-NRBTZ,1,Male,44,No,No,No,No,0,NGMYGH4638,United States,California,Murrieta,92563,"33.581045, -117.14719",33.581045,-117.14719,FPDFVIAXF3599,Q3,No,0,46,None,No,0.0,No,Yes,Cable,19,Yes,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,30.75,1489.3,0.0,0,0.0,1489.3,UBRSOZ3839,3,Stayed,No,0,42,5646,,,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,2,0,5,20
4993,6137-NICCO,1,Female,39,No,No,Yes,Yes,2,UYLSGH8159,United States,California,Perris,92571,"33.828289, -117.201666",33.828289,-117.201666,FDJNVVATI7758,Q3,Yes,7,6,None,Yes,41.29,Yes,Yes,Fiber Optic,19,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,94.05,518.75,0.0,0,247.74,766.49,TLTVFN6169,3,Stayed,No,0,59,3083,,,0,0,0,1,1,1,0,1,1,1,2,0,1,1,0,1,0,0,1,0,1,1,2,0,5,20
4994,9065-ZCPQX,1,Male,24,Yes,No,Yes,No,0,XHSRHC7753,United States,California,San Jacinto,92582,"33.806708, -117.02007",33.806708,-117.02007,WOPHEYNLZ2156,Q3,Yes,2,72,Offer A,Yes,39.61,Yes,Yes,DSL,85,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,78.85,5763.15,0.0,0,2851.92,8615.07,SJAKRH5217,3,Stayed,No,0,33,5091,,,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,0,0,2,0,5,20
4995,6402-EJMWF,1,Male,33,No,No,No,No,0,DNMJYF3138,United States,California,San Jacinto,92583,"33.796568, -116.924723",33.796568,-116.924723,ANZUKCCOT3273,Q3,No,0,4,None,Yes,21.03,No,Yes,DSL,3,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,55.3,238.5,0.0,0,84.12,322.62,HHBRGH8584,4,Stayed,No,0,31,3684,,,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,2,0,5,20
4996,3620-EHIMZ,1,Female,44,No,No,Yes,Yes,2,HJNBPK3188,United States,California,Menifee,92584,"33.653338, -117.178271",33.653338,-117.178271,YSADEWLLV4883,Q3,Yes,3,52,None,Yes,9.87,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.35,1031.7,0.0,0,513.24,1544.94,WFHFMH9576,5,Stayed,No,0,66,5699,,,0,0,0,1,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,1,2,0,5,20
4997,3213-VVOLG,1,Male,22,Yes,No,Yes,Yes,2,KNCKGB3112,United States,California,Sun City,92585,"33.739412, -117.173334",33.739412,-117.173334,TAUVLOVWI7882,Q3,Yes,3,10,None,Yes,36.37,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.35,253.5,0.0,0,363.7,617.2,UOXOQX3772,4,Stayed,No,0,49,2299,,,1,1,0,1,1,1,0,1,1,0,3,0,0,0,0,0,0,0,0,2,0,1,2,0,5,20
4998,6870-ECSHE,1,Female,23,Yes,No,No,No,0,GTTSTZ5826,United States,California,Sun City,92586,"33.707483, -117.200006",33.707483,-117.200006,IAUANMKTK3589,Q3,No,0,2,None,Yes,46.0,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.45,34.8,0.0,0,92.0,126.8,VIXVJL5269,4,Joined,No,0,39,4196,,,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,5,20
4999,8747-UDCOI,1,Female,29,Yes,No,Yes,No,0,QYWINU1624,United States,California,Sun City,92587,"33.69887, -117.25071",33.69887,-117.25071,TIDELGKOP7275,Q3,Yes,7,65,Offer B,Yes,48.66,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.35,1319.95,0.0,0,3162.9,4482.85,IRVYYD9934,3,Stayed,No,0,71,5076,,,0,1,0,1,0,1,2,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,2,0,5,20
5000,4626-OZDTJ,1,Female,35,No,No,Yes,No,0,QELGIR1333,United States,California,Wildomar,92595,"33.617108, -117.253349",33.617108,-117.253349,RAWBMJKPE2585,Q3,Yes,10,51,Offer B,Yes,25.45,Yes,Yes,DSL,4,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,78.65,3950.85,0.0,0,1297.95,5248.8,BRGTIY5765,5,Stayed,No,0,80,5408,,,0,0,0,1,0,1,2,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2,0,5,20
5001,9169-BSVIN,1,Male,21,Yes,No,No,No,0,XHCVOE5937,United States,California,Winchester,92596,"33.657433, -117.04254",33.657433,-117.04254,INDRFGNJC9229,Q3,No,0,12,None,Yes,18.52,Yes,Yes,DSL,53,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,74.75,827.05,0.0,0,222.24,1049.29,CRKHEO4856,5,Stayed,No,0,40,3521,,,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,2,0,5,20
5002,8194-PEEBY,1,Female,38,No,No,Yes,Yes,3,BBBNNF5699,United States,California,Irvine,92604,"33.688546, -117.788091",33.688546,-117.788091,GWWXMRVKS8911,Q3,Yes,1,24,Offer C,Yes,4.47,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.9,533.5,0.0,0,107.28,640.78,ZORVRE7286,4,Stayed,No,0,68,4158,,,0,0,0,1,1,1,3,1,0,0,3,0,0,0,0,0,0,0,0,1,0,1,2,0,5,20
5003,6872-HXFNF,1,Female,27,Yes,No,Yes,No,0,QILRUU9958,United States,California,Irvine,92606,"33.703976, -117.824172",33.703976,-117.824172,KYXANJXDX5568,Q3,Yes,1,64,Offer B,Yes,40.28,Yes,Yes,DSL,52,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,58.35,3756.45,0.0,0,2577.92,6334.37,RRKHPP1475,3,Stayed,No,0,55,5331,,,0,1,0,1,0,1,2,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,2,0,5,20
5004,7714-YXSMB,1,Female,60,No,No,No,No,0,QBCIAH2856,United States,California,Irvine,92612,"33.643095, -117.810896",33.643095,-117.810896,YKSVAKEHE6839,Q3,No,0,26,Offer C,Yes,25.66,Yes,Yes,Fiber Optic,3,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,2599.95,0.0,0,667.16,3267.11,MVBCUF4666,3,Stayed,No,0,50,2921,,,0,0,0,0,0,0,3,1,1,1,2,0,0,1,0,1,1,1,1,0,1,0,2,0,5,20
5005,8387-UGUSU,1,Female,57,No,No,Yes,Yes,1,HKWLNM8419,United States,California,Irvine,92614,"33.680302, -117.833296",33.680302,-117.833296,JBFSFTIDS7111,Q3,Yes,3,15,None,Yes,37.9,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,284.3,0.0,0,568.5,852.8,WOIGCJ8354,4,Stayed,No,0,59,3591,,,0,0,0,1,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,5,20
5006,1194-HVAIF,1,Female,21,Yes,No,Yes,No,0,EIASNR6446,United States,California,Capistrano Beach,92624,"33.458754, -117.665104",33.458754,-117.665104,PWNZPMLYC4656,Q3,Yes,1,27,Offer C,Yes,18.42,Yes,Yes,Fiber Optic,26,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,95.0,2462.55,0.0,0,497.34,2959.89,VVZFEK1647,4,Stayed,No,0,75,4235,,,0,1,0,1,0,1,3,1,1,1,2,0,0,0,0,1,1,1,1,0,0,1,2,0,5,20
5007,1767-TGTKO,1,Female,30,No,No,Yes,Yes,2,SLSCPE6384,United States,California,Dana Point,92629,"33.477923, -117.705314",33.477923,-117.705314,KDPQVULFA7631,Q3,No,0,8,Offer E,Yes,5.09,No,Yes,DSL,51,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.45,411.75,0.0,0,40.72,452.47,SJOESY5565,4,Stayed,No,0,41,4651,,,0,0,0,1,1,0,5,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,5,20
5008,8439-LTUGF,1,Male,51,No,No,No,No,0,CJGPLC1659,United States,California,Lake Forest,92630,"33.644849, -117.684254",33.644849,-117.684254,NWPSBTKOC4413,Q3,No,0,10,Offer D,Yes,19.1,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.0,198.6,0.0,0,191.0,389.6,KLPDFE8717,4,Stayed,No,0,53,4802,,,1,0,0,0,0,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0,1,1,2,0,5,20
5009,8805-JNRAZ,1,Female,44,No,No,No,No,0,ORTEOX9454,United States,California,Huntington Beach,92646,"33.666301, -117.969501",33.666301,-117.969501,QKOOJKMFG3878,Q3,No,0,2,Offer E,Yes,29.28,No,Yes,Cable,4,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,49.2,103.7,0.0,0,58.56,162.26,WLYSQO9783,5,Joined,No,0,75,2342,,,0,0,0,0,0,0,5,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,5,20
5010,6418-HNFED,1,Male,33,No,No,Yes,No,0,FCWNYX1976,United States,California,Huntington Beach,92648,"33.679659, -118.016195",33.679659,-118.016195,HOUYMWEQU4365,Q3,Yes,1,51,Offer B,Yes,40.34,No,Yes,DSL,9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,83.25,4089.45,0.0,0,2057.34,6146.79,UKLAVA6816,3,Stayed,No,0,62,5340,,,1,0,0,1,0,1,2,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,2,0,5,20
5011,0206-OYVOC,1,Female,52,No,No,Yes,Yes,2,DLDGEQ8864,United States,California,Huntington Beach,92649,"33.721917, -118.043237",33.721917,-118.043237,IEEUHMZEU7954,Q3,Yes,1,46,Offer B,Yes,24.33,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.25,864.2,0.0,0,1119.18,1983.38,SXOLJH4761,5,Stayed,No,0,77,5596,,,0,0,0,1,1,1,2,1,0,0,3,0,0,0,0,0,0,0,0,2,1,1,2,0,5,20
5012,7291-CDTMJ,1,Male,40,No,No,No,No,0,FLACLI1733,United States,California,Laguna Beach,92651,"33.570023, -117.773669",33.570023,-117.773669,HNEQRRQHZ2584,Q3,No,0,1,Offer E,Yes,13.85,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.65,19.65,0.0,0,13.85,33.5,BUYLAF7355,3,Joined,No,0,80,3075,,,1,0,0,0,0,0,5,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,5,20
5013,7128-GGCNO,1,Male,38,No,No,No,No,0,SQKVPN4885,United States,California,Laguna Hills,92653,"33.606899, -117.717854",33.606899,-117.717854,YZEEZPCNI6842,Q3,No,0,46,Offer B,Yes,41.1,Yes,Yes,Fiber Optic,26,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,72.8,3249.4,0.0,0,1890.6,5140.0,GGOYXF2319,4,Stayed,No,0,66,2642,,,1,0,0,0,0,0,2,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,2,0,5,20
5014,0237-YFUTL,1,Female,62,No,No,Yes,No,0,VFLIGF4433,United States,California,Midway City,92655,"33.744439, -117.98588",33.744439,-117.98588,MQEJVMJSO4834,Q3,Yes,4,50,Offer B,Yes,34.57,Yes,Yes,Fiber Optic,13,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,109.65,5405.8,0.0,0,1728.5,7134.3,NCAJAT4429,3,Stayed,No,0,21,4676,,,0,0,0,1,0,1,2,1,1,1,2,1,1,0,1,1,1,1,1,0,1,0,2,0,5,20
5015,7691-KGKGP,1,Male,31,No,No,Yes,Yes,1,EHXDPT8423,United States,California,Aliso Viejo,92656,"33.571259, -117.731917",33.571259,-117.731917,SCVIGOSYM8931,Q3,Yes,9,53,Offer B,Yes,2.11,No,Yes,DSL,19,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,65.0,3363.8,0.0,0,111.83,3475.63,NKINQQ1142,3,Stayed,No,0,30,5534,,,1,0,0,1,1,1,2,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,2,0,5,20
5016,6710-HSJRD,1,Male,48,No,No,Yes,No,0,UBNLNE9279,United States,California,Newport Coast,92657,"33.603282, -117.821841",33.603282,-117.821841,WIYKBSXAP5626,Q3,Yes,8,61,Offer B,Yes,12.32,Yes,Yes,Fiber Optic,7,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,114.1,7132.15,0.0,0,751.52,7883.67,RVJAAZ7236,4,Stayed,No,0,64,5239,,,1,0,0,1,0,1,2,1,1,1,2,0,1,1,1,1,1,1,1,0,1,0,2,0,5,20
5017,3675-EQOZA,1,Male,40,No,No,No,No,0,ORKXZZ4422,United States,California,Newport Beach,92660,"33.634626, -117.874882",33.634626,-117.874882,LUPQGHYSL9586,Q3,No,0,5,Offer E,Yes,42.52,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.65,93.55,0.0,0,212.6,306.15,PBORWA8572,4,Stayed,No,0,60,5597,,,1,0,0,0,0,0,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,5,20
5018,0840-DCNZE,1,Male,33,No,No,No,No,0,LHQGRJ3385,United States,California,Newport Beach,92661,"33.601309, -117.902304",33.601309,-117.902304,ZZMJURMJH6465,Q3,No,0,47,Offer B,Yes,36.78,No,Yes,DSL,25,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,86.95,4138.9,0.0,0,1728.66,5867.56,RWKTWA7948,4,Stayed,No,0,57,5631,,,1,0,0,0,0,0,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,5,20
5019,1732-FEKLD,1,Female,30,No,No,No,No,0,RZKYEL1673,United States,California,Newport Beach,92662,"33.606336, -117.893042",33.606336,-117.893042,EEJTXWTSH8544,Q3,No,0,54,Offer B,Yes,37.65,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,Yes,No,No,No,One Year,Yes,Bank Withdrawal,94.75,5121.75,0.0,70,2033.1,7224.85,JNLLIM7978,4,Stayed,No,0,50,5665,,,0,0,0,0,0,0,2,1,1,1,2,0,1,1,0,1,0,0,0,1,1,0,2,0,5,20
5020,9862-KJTYK,1,Male,19,Yes,No,No,Yes,2,DNHCTW5443,United States,California,Newport Beach,92663,"33.62251, -117.927024",33.62251,-117.927024,QWHBIPPOY3123,Q3,No,0,19,Offer D,No,0.0,No,Yes,DSL,59,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,25.35,566.1,0.0,0,0.0,566.1,WPBUJJ6841,4,Stayed,No,0,68,3072,,,1,1,0,0,1,0,4,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,2,0,5,20
5021,0479-HMSWA,1,Female,63,No,No,No,Yes,1,IUYXPB3375,United States,California,San Clemente,92672,"33.429488, -117.609432",33.429488,-117.609432,TLKMYINKG1864,Q3,No,0,26,Offer C,Yes,2.48,No,Yes,Fiber Optic,19,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.45,2715.3,0.0,0,64.48,2779.78,HZEGCM7733,5,Stayed,No,0,62,5980,,,0,0,0,0,1,0,3,1,0,1,2,0,1,1,1,1,1,1,1,2,1,0,2,0,5,20
5022,5854-KSRBJ,1,Male,31,No,No,Yes,Yes,1,AHLTGM9796,United States,California,San Clemente,92673,"33.4725, -117.584273",33.4725,-117.584273,TFAHXKRIZ7599,Q3,Yes,10,70,Offer A,Yes,9.33,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.4,1782.05,0.0,0,653.1,2435.15,YHPUZU3778,4,Stayed,No,0,33,4954,,,1,0,0,1,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0,2,0,1,2,0,5,20
