Customer ID,Dependents,Under 30,Monthly Charge,Total Revenue,Tenure in Months,Internet Service,Device Protection Plan,Unlimited Data,Streaming Movies,Contract Date,Contract Period,Churn Label,Churn Score,Forecast Period
7268-WNTCP,1,0,20.45,1413.29,62,0,0,0,0,2018-08-23,1864,0,21,1003.0
0824-VWDPO,0,0,96.75,4513.4,45,1,0,1,1,2020-01-06,1363,0,73,1195.0
8409-WQJUX,0,0,54.2,1423.15,25,1,1,1,1,2021-09-13,747,0,24,646.0
2578-JQPHZ,0,0,100.1,6532.15,44,1,1,1,1,2020-02-20,1318,0,68,1692.0
3278-FSIXX,0,0,45.25,153.2,2,1,0,1,0,2023-08-14,47,0,27,68.0
9746-UGFAC,0,0,20.85,676.15,22,0,0,0,0,2021-12-19,650,0,67,435.0
2946-KIQSP,0,0,33.45,1205.85,35,1,1,0,0,2020-11-23,1041,0,66,961.0
0625-AFOHS,1,0,20.2,1557.56,29,0,0,0,0,2021-05-15,868,0,69,1206.0
4636-OLWOE,1,1,61.0,3507.69,54,1,1,1,0,2019-04-02,1642,0,56,1046.0
4685-ERGHK,0,0,86.9,6995.81,57,1,0,1,0,2019-01-10,1724,0,71,2048.0
0885-HMGPY,0,0,69.4,6787.56,62,1,1,1,0,2018-08-04,1883,0,67,1987.0
5003-OKNNK,1,0,20.35,1035.55,15,0,0,0,0,2022-07-22,435,0,68,668.0
7208-PSIHR,0,0,104.3,7600.7,70,1,1,0,1,2017-12-11,2119,0,70,1924.0
4012-ZTHBR,1,0,44.95,1744.2,21,1,0,1,0,2022-01-04,634,0,54,806.0
0489-WMEMG,1,0,49.45,1713.9,23,1,0,1,0,2021-11-28,671,0,70,784.0
7435-ZNUYY,0,1,20.6,189.62,6,0,0,0,0,2023-04-26,157,0,20,154.0
1354-YZFNB,1,0,19.55,185.16,4,0,0,0,0,2023-06-25,97,0,57,74.0
2985-FMWYF,0,0,93.5,2758.31,23,1,0,1,1,2021-11-11,688,0,73,807.0
2812-ENYMO,0,1,54.55,1362.85,26,1,0,1,1,2021-08-13,778,0,54,699.0
2717-HVIZY,1,1,20.05,288.88,8,0,0,0,0,2023-02-05,237,0,32,155.0
3422-GALYP,0,1,79.45,202.37,2,1,0,1,0,2023-08-17,44,0,65,41.0
2890-WFBHU,0,1,79.85,4900.56,59,1,1,1,1,2018-11-10,1785,0,64,1304.0
0327-WFZSY,1,0,100.0,4509.86,39,1,1,1,1,2020-07-15,1172,0,64,1085.0
7977-HXJKU,1,0,19.6,976.6,21,0,0,0,0,2022-01-12,626,0,46,658.0
7033-CLAMM,1,0,20.2,1921.97,48,0,0,0,0,2019-10-01,1460,0,33,1199.0
0864-FVJNJ,1,0,113.35,7679.87,64,1,1,0,1,2018-06-18,1930,0,20,1652.0
7356-IWLFW,1,0,80.0,4023.62,46,1,0,1,0,2019-12-10,1390,0,51,1085.0
9541-PWTWO,0,0,80.95,6246.87,52,1,1,1,1,2019-06-26,1557,0,28,1706.0
3967-VQOGC,1,0,24.9,2848.06,67,0,0,0,0,2018-03-18,2022,0,59,2144.0
6308-CQRBU,0,0,109.25,9822.08,71,1,1,1,1,2017-11-10,2150,0,42,1937.0
0186-CAERR,0,1,116.3,8514.03,71,1,1,1,1,2017-11-02,2158,0,59,1736.0
3043-SUDUA,0,0,19.9,1098.51,32,0,0,0,0,2021-02-14,958,0,29,738.0
5442-BHQNG,0,0,70.35,228.79,2,1,0,1,0,2023-08-09,52,0,73,57.0
2169-RRLFW,0,0,25.6,2682.03,71,0,0,0,0,2017-11-09,2151,0,68,1560.0
5872-OEQNH,0,1,44.45,2773.9,60,1,1,1,1,2018-10-06,1820,0,48,1813.0
8873-GLDMH,0,0,73.85,567.44,6,1,0,1,0,2023-04-23,160,0,76,162.0
5696-JVVQY,1,0,70.1,3482.0,48,1,1,0,1,2019-10-13,1448,0,27,1043.0
8946-BFWSG,1,1,25.25,3116.55,63,0,0,0,0,2018-07-17,1901,0,39,1950.0
0547-HURJB,1,1,21.05,468.36,12,0,0,0,0,2022-10-13,352,0,70,289.0
8845-LWKGE,1,0,64.5,3087.35,30,1,1,1,0,2021-04-28,885,0,60,995.0
0691-NIKRI,0,0,105.95,5004.4,40,1,1,1,1,2020-06-06,1211,0,31,1265.0
5022-JNQEQ,1,0,75.85,720.4,9,1,0,1,0,2023-01-19,254,0,51,189.0
3249-VHRIP,0,0,43.6,2748.7,62,1,1,1,1,2018-08-15,1872,0,53,1941.0
3736-BLEPA,0,0,91.25,2866.97,28,1,0,1,0,2021-06-24,828,0,41,648.0
4701-LKOZD,0,0,89.75,8544.3,70,1,1,0,1,2017-12-07,2123,0,78,2036.0
6603-QWSPR,0,1,104.4,5173.76,46,1,1,1,1,2019-12-17,1383,0,24,1247.0
9921-QFQUL,0,0,90.15,2554.86,23,1,1,1,1,2021-11-17,682,0,50,704.0
1929-ZCBHE,1,1,40.3,1794.8,47,1,1,1,0,2019-11-17,1413,0,29,1263.0
4378-MYPGO,1,0,105.25,9308.35,68,1,1,1,1,2018-02-17,2051,0,36,1972.0
4129-LYCOI,1,1,104.0,7879.23,67,1,0,1,1,2018-03-16,2024,0,39,1809.0
7798-JVXYM,0,0,69.65,1439.54,14,1,0,1,1,2022-08-21,405,0,69,440.0
8647-SDTWQ,1,0,74.3,6935.5,57,1,0,0,0,2019-01-01,1733,0,65,1840.0
2696-ECXKC,1,0,100.9,7713.5,55,1,0,1,1,2019-03-05,1670,0,55,1639.0
2081-KJSQF,0,1,20.25,63.21,1,0,0,0,0,2023-08-22,39,0,21,43.0
3323-CPBWR,0,0,96.9,2280.95,23,1,1,1,0,2021-11-18,681,0,22,536.0
3384-CTMSF,0,0,104.1,7423.58,47,1,1,1,1,2019-11-24,1406,0,71,2059.0
0902-RFHOF,0,0,20.1,1574.84,38,0,0,0,0,2020-08-18,1138,0,26,1114.0
7718-RXDGG,0,0,68.6,1561.15,15,1,0,0,0,2022-07-15,442,0,47,504.0
1025-FALIX,0,0,69.05,2790.91,26,1,0,1,0,2021-08-13,778,0,23,1023.0
3451-VAWLI,1,0,19.7,1269.75,35,0,0,0,0,2020-11-26,1038,0,43,1041.0
3407-QGWLG,1,1,20.05,189.0,3,0,0,0,0,2023-07-19,73,0,70,155.0
2347-WKKAE,0,0,94.4,5743.32,42,1,1,1,1,2020-04-05,1273,0,47,1510.0
8735-DCXNF,0,0,54.95,787.35,10,1,0,1,0,2022-12-16,288,0,26,288.0
3214-IYUUQ,0,1,93.7,6483.51,61,1,0,1,1,2018-09-01,1855,0,48,1837.0
1936-UAFEH,0,0,110.25,10629.11,68,1,0,0,1,2018-02-13,2055,0,36,1989.0
3587-PMCOY,0,0,98.9,1528.25,10,1,1,1,1,2022-12-01,303,0,50,322.0
1027-LKKQQ,1,0,80.45,6819.97,72,1,1,1,1,2017-10-10,2181,0,54,1611.0
7148-XZPHA,1,0,79.4,4978.2,55,1,0,1,0,2019-03-12,1663,0,32,1281.0
5309-TAIKL,0,0,62.8,476.33,7,1,1,1,1,2023-03-14,200,0,46,199.0
6856-RAURS,0,0,74.9,218.21,2,1,0,1,0,2023-08-27,34,0,62,62.0
8778-LMWTJ,0,1,74.85,825.65,9,1,0,1,0,2023-01-04,269,0,66,288.0
9717-IOAAF,1,0,25.85,860.1,27,0,0,0,0,2021-07-04,818,0,21,578.0
2845-KDHVX,0,0,68.3,5869.36,64,1,1,1,1,2018-06-12,1936,0,31,1642.0
0848-SOMKO,0,1,48.4,3442.8,70,1,1,1,1,2017-12-02,2128,0,66,2033.0
1535-VTJOQ,0,1,25.15,1192.36,24,0,0,0,0,2021-10-15,715,0,56,1064.0
6368-TZZDT,1,0,19.5,111.13,4,0,0,0,0,2023-06-23,99,0,31,59.0
0943-ZQPXH,1,0,92.95,5277.9,44,1,1,1,1,2020-02-15,1323,0,78,1141.0
1293-BSEUN,1,0,20.7,1979.1,72,0,0,0,0,2017-10-06,2185,0,40,1272.0
1302-TPUBN,0,0,19.35,2641.98,66,0,0,0,0,2018-04-06,2003,0,23,1792.0
0927-CNGRH,1,0,19.55,50.18,1,0,0,0,0,2023-08-05,56,0,21,-3.0
8608-OZTLB,1,0,74.05,3997.4,38,1,1,1,0,2020-08-04,1152,0,59,1195.0
2335-GSODA,1,0,40.1,857.75,23,1,1,1,0,2021-11-13,686,0,24,673.0
1952-DVVSW,0,1,20.1,324.8,10,0,0,0,0,2022-12-08,296,0,77,225.0
6656-GULJQ,1,1,83.55,7710.42,72,1,1,0,1,2017-10-02,2189,0,28,1821.0
9853-JFZDU,0,1,56.85,2588.75,35,1,0,1,0,2020-11-08,1056,0,46,1163.0
3777-XROBG,1,0,19.55,3603.81,58,0,0,0,0,2018-12-11,1754,0,78,1973.0
6994-FGRHH,1,0,106.15,7732.0,70,1,1,1,1,2017-12-21,2109,0,50,1767.0
4000-VGMQP,1,0,78.95,3382.01,38,1,1,1,1,2020-08-23,1133,0,60,1187.0
3999-WRNGR,1,0,49.75,3069.45,60,1,0,1,1,2018-10-10,1816,0,77,1684.0
3466-RITXD,0,0,92.4,3327.14,26,1,0,1,0,2021-08-16,775,0,75,941.0
2680-XKKNJ,0,0,58.2,639.41,8,1,0,0,0,2023-02-06,236,0,52,282.0
2101-RANCD,0,0,73.1,4636.05,55,1,0,1,0,2019-03-15,1660,0,46,1374.0
7921-BEPCI,0,0,59.75,5174.36,72,1,0,1,0,2017-10-18,2173,0,59,1604.0
8510-TMWYB,1,0,59.8,4489.53,54,1,1,1,0,2019-04-04,1640,0,24,1648.0
3258-ZKPAI,1,1,116.6,9843.63,72,1,1,1,1,2017-10-24,2167,0,59,1927.0
1428-IEDPR,0,0,109.3,6869.15,52,1,1,0,1,2019-06-26,1557,0,33,1653.0
4450-YOOHP,0,0,50.65,1901.89,39,1,1,1,1,2020-07-22,1165,0,31,1012.0
6728-CZFEI,0,1,56.15,995.07,15,1,0,1,0,2022-07-23,434,0,25,352.0
3653-NCRDJ,1,0,19.2,1410.48,43,0,0,0,0,2020-03-02,1307,0,74,1019.0
6519-ZHPXP,1,0,108.3,10685.12,72,1,1,0,1,2017-10-12,2179,0,33,2031.0
3472-QPRCH,1,0,25.25,2080.39,40,0,0,0,0,2020-06-19,1198,0,53,1549.0
8224-UAXBZ,0,0,45.35,2536.02,58,1,0,1,0,2018-12-07,1758,0,41,1379.0
9610-WCESF,0,0,43.9,3062.75,67,1,0,1,0,2018-03-19,2021,0,62,1662.0
2486-WYVVE,0,0,79.3,2580.72,31,1,1,1,1,2021-03-27,917,0,34,892.0
1422-DGUBX,0,0,79.25,3981.71,32,1,0,1,0,2021-02-14,958,0,43,1095.0
2999-AANRQ,0,1,71.05,2012.29,21,1,0,0,0,2022-01-20,618,0,56,720.0
8668-KNZTI,0,0,53.75,5238.33,52,1,1,1,0,2019-06-06,1577,0,23,1581.0
0480-KYJVA,1,0,24.25,5161.94,72,0,0,0,0,2017-10-07,2184,0,26,1915.0
9746-YKGXB,1,0,44.25,2252.6,52,1,1,1,1,2019-06-18,1565,0,30,1616.0
3926-YZVVX,0,0,50.05,2538.27,41,1,0,1,0,2020-05-08,1240,0,64,1198.0
6000-UKLWI,0,0,20.15,2279.56,41,0,0,0,0,2020-05-14,1234,0,47,1585.0
6332-FBZRI,1,0,69.35,7069.33,67,1,1,1,0,2018-03-09,2031,0,40,1921.0
2096-XOTMO,1,0,19.35,447.78,16,0,0,0,0,2022-06-26,461,0,31,297.0
3266-FTKHB,0,0,19.15,785.04,17,0,0,0,0,2022-05-18,500,0,60,456.0
8221-EQDGL,0,1,61.0,3005.95,35,1,1,1,0,2020-11-01,1063,0,79,985.0
2346-LOCWC,1,0,20.5,2654.36,58,0,0,0,0,2018-12-18,1747,0,72,1707.0
0298-XACET,1,0,50.2,2526.99,52,1,1,1,0,2019-06-18,1565,0,47,1334.0
7560-QJAVJ,0,0,79.6,8887.51,70,1,1,1,1,2017-12-08,2122,0,38,2085.0
2995-YWTCD,1,1,24.9,1067.72,19,0,0,0,0,2022-03-25,554,0,79,1143.0
9137-UIYPG,1,0,106.9,4785.13,35,1,1,0,1,2020-11-14,1050,0,80,943.0
2809-ZMYOQ,0,0,101.35,4663.86,32,1,1,1,1,2021-02-06,966,0,72,1013.0
5084-OOVCJ,1,1,55.35,1264.41,17,1,0,1,0,2022-05-07,511,0,57,538.0
0254-WWRKD,1,0,50.55,6574.05,67,1,0,1,0,2018-03-22,2018,0,51,1850.0
7727-SHVZV,0,0,19.5,544.82,9,0,0,0,0,2023-01-28,245,0,54,265.0
5339-PXDVH,0,0,90.65,494.23,4,1,0,1,0,2023-06-27,95,0,70,118.0
8782-NUUOL,0,0,79.0,6908.9,60,1,1,1,1,2018-10-14,1812,0,43,1798.0
7601-WFVZV,0,0,19.55,37.49,1,0,0,0,0,2023-08-12,49,0,79,-6.0
4609-KNNWG,1,0,19.9,614.9,27,0,0,0,0,2021-07-16,806,0,49,341.0
9529-OFXHY,0,1,87.75,1449.2,15,1,0,1,0,2022-07-03,454,0,61,420.0
2669-QVCRG,0,0,81.3,3511.68,41,1,0,1,0,2020-05-16,1232,0,62,901.0
2478-EEWWM,0,1,44.3,2686.75,59,1,0,0,1,2018-11-04,1791,0,28,1755.0
9174-IHETN,1,0,70.35,5339.1,50,1,0,1,0,2019-08-11,1511,0,50,1486.0
2233-TXSIU,1,1,44.45,792.15,17,1,1,1,0,2022-05-28,490,0,73,323.0
9644-UMGQA,1,0,49.15,503.85,6,1,0,1,0,2023-04-06,177,0,43,173.0
0419-YAAPX,0,0,85.3,4994.24,49,1,0,1,0,2019-09-21,1470,0,71,1256.0
0872-CASZJ,0,0,69.1,5306.4,59,1,0,1,1,2018-11-22,1773,0,29,1512.0
8164-OCKUJ,1,0,20.6,1431.73,59,0,0,0,0,2018-11-16,1779,0,55,1003.0
3094-JOJAI,0,0,74.15,1465.84,18,1,0,1,0,2022-04-18,530,0,49,395.0
9494-MRNYX,0,1,75.05,966.1,10,1,0,1,0,2022-12-26,278,0,23,281.0
2599-CZABP,0,0,44.6,1270.55,14,1,0,1,0,2022-08-11,415,0,51,527.0
7945-PRBVF,0,0,21.45,1307.45,35,0,0,0,0,2020-11-17,1047,0,71,860.0
4544-RXFMG,1,0,43.45,399.74,8,1,0,1,0,2023-02-22,220,0,50,182.0
0859-YGKFW,1,0,20.05,850.98,18,0,0,0,0,2022-04-11,537,0,63,543.0
1150-FTQGN,1,0,94.15,8694.2,60,1,0,1,0,2018-10-24,1802,0,60,1988.0
7196-LIWRH,0,0,19.55,168.55,6,0,0,0,0,2023-04-22,161,0,61,51.0
5448-VWNAM,1,0,75.9,1527.98,19,1,0,1,0,2022-03-24,555,0,69,391.0
1177-XZBJL,1,0,64.15,5482.76,53,1,0,1,0,2019-05-11,1603,0,45,1377.0
9330-VOFSZ,0,0,110.8,8444.71,60,1,1,1,1,2018-10-08,1818,0,79,1852.0
0939-EREMR,1,0,53.45,1021.02,13,1,1,0,0,2022-09-13,382,0,40,460.0
9389-ACWBI,1,0,69.95,327.3,5,1,0,1,0,2023-05-27,126,0,73,96.0
3644-QXEHN,1,0,97.0,1907.1,13,1,1,1,1,2022-09-25,370,0,35,616.0
2911-IJORQ,0,0,90.6,4996.93,37,1,1,1,1,2020-09-21,1104,0,26,1287.0
5921-NGYRH,0,0,73.55,7840.34,64,1,0,1,0,2018-06-13,1935,0,50,2145.0
5998-DZLYR,0,0,94.35,7206.66,61,1,0,1,1,2018-09-13,1843,0,48,1788.0
3985-HOYPM,0,1,19.4,687.18,26,0,0,0,0,2021-08-06,785,0,71,357.0
9548-LERKT,0,0,19.75,1123.71,24,0,0,0,0,2021-10-21,709,0,34,704.0
6576-FBXOJ,0,1,54.6,887.07,17,1,1,1,1,2022-05-08,510,0,22,496.0
4310-KEDTB,1,1,29.8,776.22,26,1,1,1,0,2021-08-03,788,0,27,729.0
4062-HBMOS,0,0,103.05,5599.97,52,1,1,1,1,2019-06-28,1555,0,80,1238.0
2676-ISHSF,0,1,20.3,49.49,1,0,0,0,0,2023-08-11,50,0,46,46.0
9236-NDUCW,0,0,35.1,770.4,21,1,0,1,0,2022-01-08,630,0,25,633.0
4753-PADAS,0,1,105.7,8522.77,67,1,1,1,1,2018-03-08,2032,0,68,1743.0
6103-QCKFX,1,0,56.25,4367.57,44,1,0,0,0,2020-02-16,1322,0,28,1413.0
7781-EWARA,1,1,60.35,4089.47,70,1,1,1,1,2017-12-20,2110,0,56,1589.0
7018-FPXHH,1,0,59.8,4695.88,56,1,1,1,0,2019-02-26,1677,0,72,1697.0
0572-ZJKLT,1,0,99.65,6886.81,46,1,1,1,1,2019-12-27,1373,0,58,1517.0
5135-RDDQL,1,0,50.65,4779.37,63,1,0,1,0,2018-07-10,1908,0,36,1562.0
1353-LJWEM,0,1,60.9,955.62,11,1,1,1,0,2022-11-21,313,0,58,285.0
1794-SWWKL,1,1,59.65,1199.85,15,1,1,1,0,2022-07-23,434,0,75,425.0
6166-YIPFO,0,0,64.7,4886.05,72,1,1,0,1,2017-10-03,2188,0,36,1555.0
9332-GYWLO,1,1,54.85,496.97,6,1,0,1,0,2023-04-07,176,0,80,175.0
4184-VODJZ,1,0,91.35,8808.98,63,1,0,1,1,2018-07-05,1913,0,47,1935.0
1092-WPIVQ,1,0,25.1,1125.96,18,0,0,0,0,2022-04-03,545,0,55,951.0
7233-IOQNP,0,0,34.0,1456.13,43,1,0,1,0,2020-03-06,1303,0,74,1170.0
2834-JKOOW,0,0,45.9,677.18,15,1,1,1,0,2022-07-01,456,0,51,316.0
2400-FEQME,1,0,20.5,3423.82,55,0,0,0,0,2019-03-07,1668,0,25,1983.0
4957-SREEC,1,0,20.35,3647.26,70,0,0,0,0,2017-12-23,2107,0,69,2052.0
4923-ADWXJ,0,0,65.8,1680.86,25,1,0,1,1,2021-09-14,746,0,66,524.0
3439-GVUSX,0,0,24.4,24.4,1,1,0,1,0,2023-08-12,49,0,80,44.0
5949-HGVJL,0,0,73.05,2567.97,26,1,0,0,1,2021-08-12,779,0,46,995.0
5203-XEHAX,0,0,64.35,3555.7,34,1,0,1,1,2020-12-13,1021,0,48,1172.0
1635-HDGFT,1,1,20.5,1048.03,19,0,0,0,0,2022-03-25,554,0,69,703.0
8050-XGRVL,1,1,54.75,5457.89,62,1,1,1,0,2018-08-21,1866,0,71,1537.0
9828-QHFBK,0,0,51.15,2090.98,24,1,0,1,0,2021-10-09,721,0,35,1121.0
5012-YSPJJ,1,1,54.35,2423.24,31,1,1,1,0,2021-03-10,934,0,41,1226.0
6728-VOIFY,0,1,96.0,7431.88,63,1,0,0,1,2018-07-21,1897,0,80,1857.0
4891-NLUBA,1,0,61.45,3751.15,61,1,1,1,1,2018-09-17,1839,0,20,1093.0
8969-PRHFK,0,0,19.65,436.81,18,0,0,0,0,2022-04-23,525,0,32,388.0
0661-KQHNK,1,0,19.0,285.56,6,0,0,0,0,2023-04-28,155,0,46,188.0
8709-KRDVL,0,0,100.0,3867.41,33,1,0,1,1,2021-01-27,976,0,76,972.0
1427-VERSM,0,0,98.7,6061.5,56,1,1,1,1,2019-02-11,1692,0,44,1570.0
9801-NOSHQ,1,0,19.8,493.05,23,0,0,0,0,2021-11-06,693,0,49,286.0
6339-YPSAH,0,0,73.8,770.95,9,1,1,0,0,2023-01-01,272,0,52,252.0
2159-TURXX,0,1,20.05,206.35,5,0,0,0,0,2023-05-22,131,0,51,128.0
1548-FEHVL,0,0,106.2,8062.46,61,1,0,1,1,2018-09-08,1848,0,74,2084.0
3795-CAWEX,1,1,116.55,11006.2,70,1,1,1,1,2017-12-28,2102,0,40,2032.0
6215-NQCPY,0,0,99.7,1718.55,15,1,0,1,1,2022-07-05,452,0,60,444.0
5647-URDKA,1,1,19.7,222.81,8,0,0,0,0,2023-02-23,219,0,29,176.0
2229-DPMBI,1,1,19.5,267.83,8,0,0,0,0,2023-02-15,227,0,58,113.0
9626-WEQRM,0,0,29.15,120.05,4,1,0,0,0,2023-06-15,107,0,78,91.0
2188-SXWVT,0,0,55.0,3352.93,34,1,0,1,0,2020-12-24,1010,0,46,1495.0
6258-PVZWJ,0,0,90.8,7107.29,68,1,1,1,1,2018-02-24,2044,0,69,1742.0
1094-BKOSX,1,0,51.0,2264.5,45,1,1,1,1,2020-01-28,1341,0,22,1338.0
2978-XXSOG,0,0,59.05,1974.0,22,1,0,1,0,2021-12-23,646,0,47,532.0
2342-CKIAO,0,0,20.3,66.56,2,0,0,0,0,2023-08-16,45,0,24,39.0
6953-PBDIN,0,0,72.95,8026.15,70,1,1,0,0,2017-12-19,2111,0,70,2365.0
3898-BSJYF,1,1,73.55,835.7,10,1,1,1,1,2022-12-02,302,0,29,223.0
3938-YFPXD,0,0,84.3,8087.26,72,1,1,1,1,2017-10-06,2185,0,35,2026.0
7696-AMHOD,1,1,78.0,4268.63,49,1,1,1,1,2019-09-24,1467,0,69,1045.0
9558-IHEZX,0,0,106.75,7491.28,71,1,1,1,1,2017-11-14,2146,0,32,1654.0
9617-UDPEU,0,0,19.25,1191.35,22,0,0,0,0,2021-12-16,653,0,52,900.0
6340-DACFT,1,0,20.55,1576.75,50,0,0,0,0,2019-08-25,1497,0,34,1112.0
4955-VCWBI,1,0,20.0,2331.55,43,0,0,0,0,2020-03-18,1291,0,76,1457.0
6813-GZQCG,1,1,24.65,2861.95,45,0,0,0,0,2020-01-16,1353,0,63,1611.0
3389-KTRXV,1,0,23.85,789.18,23,0,0,0,0,2021-11-13,686,0,78,487.0
3118-UHVVQ,0,0,25.8,3075.66,68,0,0,0,0,2018-02-17,2051,0,21,1511.0
3205-MXZRA,0,0,59.45,1591.76,26,1,0,1,0,2021-08-19,772,0,41,446.0
8317-BVKSO,0,1,20.05,427.96,14,0,0,0,0,2022-08-03,423,0,32,247.0
5702-KVQRD,0,0,82.55,7835.56,71,1,1,1,1,2017-11-25,2135,0,68,2194.0
0083-PIVIK,0,1,81.25,5958.91,64,1,1,0,0,2018-06-01,1947,0,67,1485.0
6169-PGNCD,0,0,74.3,4534.0,57,1,1,1,0,2019-01-02,1732,0,54,1522.0
4657-FWVFY,1,0,96.35,5092.2,40,1,1,1,0,2020-06-10,1207,0,52,1143.0
2257-BOVXD,0,0,66.6,1289.46,14,1,0,1,0,2022-08-09,417,0,36,420.0
7729-JTEEC,1,0,44.5,151.79,2,1,0,1,0,2023-08-24,37,0,49,51.0
9696-RMYBA,0,0,80.1,460.3,5,1,0,1,0,2023-05-08,145,0,22,106.0
8690-UPCZI,1,1,69.05,3062.75,29,1,0,0,0,2021-05-28,855,0,33,940.0
9770-LXDBK,0,0,20.4,107.52,3,0,0,0,0,2023-07-27,65,0,21,70.0
4086-WITJG,1,0,19.7,2356.16,71,0,0,0,0,2017-11-08,2152,0,30,1700.0
8344-WFMFH,1,0,50.1,732.81,9,1,0,1,0,2023-01-05,268,0,56,314.0
8822-KNBHV,0,0,83.45,6072.33,48,1,1,1,1,2019-10-22,1439,0,58,1610.0
8404-FYDIB,0,1,86.65,3505.37,26,1,0,1,0,2021-08-26,765,0,54,794.0
2791-SFVEW,0,0,20.15,551.26,9,0,0,0,0,2023-01-15,258,0,27,524.0
6762-NSODU,1,0,19.4,1541.43,46,0,0,0,0,2019-12-08,1392,0,77,1040.0
9888-ZCUMM,1,0,60.05,3845.45,64,1,1,1,1,2018-06-22,1926,0,77,1606.0
1074-WVEVG,0,1,20.35,3121.37,59,0,0,0,0,2018-11-19,1776,0,57,1694.0
9979-RGMZT,0,1,94.05,888.88,7,1,0,1,1,2023-03-03,211,0,38,211.0
2108-GLPQB,0,0,55.55,1695.3,25,1,1,1,0,2021-09-13,747,0,49,799.0
5474-LAMUQ,0,0,20.1,1393.1,24,0,0,0,0,2021-10-18,712,0,69,1018.0
3468-DRVQJ,1,0,70.3,939.85,10,1,0,1,0,2022-12-16,288,0,36,277.0
1122-YJBCS,0,0,53.65,4782.82,69,1,0,1,0,2018-01-19,2080,0,55,1387.0
4990-ALDGW,0,0,20.75,3326.41,57,0,0,0,0,2019-01-12,1722,0,60,1967.0
4816-OKWNX,1,0,103.4,7046.9,50,1,1,1,1,2019-08-17,1505,0,68,1746.0
3315-IKYZQ,1,0,50.8,1386.8,28,1,1,1,0,2021-06-21,831,0,45,688.0
4747-LCAQL,0,1,79.0,2090.75,25,1,0,1,1,2021-09-18,742,0,52,628.0
0898-XCGTF,0,0,96.5,7013.26,61,1,0,1,1,2018-09-08,1848,0,49,1892.0
8006-PYCSW,0,0,20.1,110.8,2,0,0,0,0,2023-08-03,58,0,65,67.0
8249-THVEC,1,0,19.4,2916.88,51,0,0,0,0,2019-07-07,1546,0,73,1793.0
8722-PRFDV,1,1,77.55,9036.31,71,1,1,1,1,2017-11-22,2138,0,27,1988.0
2164-SOQXL,1,0,20.05,701.85,20,0,0,0,0,2022-02-25,582,0,43,382.0
4020-KIUDI,1,0,19.85,281.23,6,0,0,0,0,2023-04-22,161,0,42,167.0
5850-BDWCY,0,0,20.2,382.73,6,0,0,0,0,2023-04-17,166,0,26,278.0
2038-YSEZE,0,0,67.45,2199.56,29,1,0,1,0,2021-05-26,857,0,65,661.0
0827-ITJPH,0,0,18.55,995.0,36,0,0,0,0,2020-10-22,1073,0,28,557.0
8799-OXZMD,0,0,29.75,790.7,28,1,1,1,0,2021-06-27,825,0,67,759.0
1705-GUHPV,0,0,24.2,3302.82,63,0,0,0,0,2018-07-06,1912,0,64,1647.0
4779-ZGICK,1,0,23.55,1742.63,48,0,0,0,0,2019-10-10,1451,0,66,1036.0
0048-PIHNL,0,0,20.45,3330.32,49,0,0,0,0,2019-09-04,1487,0,20,1987.0
3967-KXAPS,0,0,92.3,7698.38,72,1,1,0,1,2017-10-12,2179,0,56,1740.0
3704-IEAXF,1,0,53.65,3784.0,72,1,0,1,1,2017-10-23,2168,0,47,1683.0
6810-VCAEX,0,0,39.65,1798.65,47,1,0,1,0,2019-11-24,1406,0,26,1235.0
0674-EYYZV,0,0,54.65,90.98,1,1,0,1,0,2023-08-09,52,0,74,73.0
4480-MBMLB,0,0,104.8,4909.21,36,1,1,1,1,2020-10-18,1077,0,68,1177.0
1395-OFUWC,1,0,29.3,1224.05,43,1,0,1,0,2020-03-19,1290,0,70,1152.0
2832-KJCRD,0,1,103.65,5038.6,38,1,1,0,1,2020-08-05,1151,0,47,1121.0
4075-WKNIU,1,1,73.35,789.4,10,1,1,1,0,2022-12-12,292,0,44,213.0
5090-EMGTC,0,0,100.05,8734.1,59,1,0,1,1,2018-11-28,1767,0,70,1952.0
2346-CZYIL,0,0,20.35,1605.39,27,0,0,0,0,2021-07-03,819,0,52,1133.0
6258-NGCNG,0,0,23.5,182.87,7,0,0,0,0,2023-03-15,199,0,33,126.0
4186-ZBUEW,0,0,70.7,3625.67,36,1,0,0,1,2020-10-01,1094,0,71,1260.0
5274-XHAKY,1,1,94.3,3959.2,41,1,0,1,0,2020-05-17,1231,0,43,1076.0
1442-BQPVU,0,0,29.15,357.15,13,1,0,1,0,2022-09-03,392,0,71,343.0
3978-YNKDD,1,0,20.85,1154.54,19,0,0,0,0,2022-03-07,572,0,43,851.0
4940-KHCWD,0,0,37.7,2288.7,60,1,0,1,0,2018-10-11,1815,0,54,1642.0
9589-ABEPT,0,0,92.45,6673.07,69,1,0,1,0,2018-01-28,2071,0,56,1684.0
9388-ZEYVT,0,0,44.15,1931.3,43,1,1,1,1,2020-03-26,1283,0,42,1128.0
0305-SQECB,1,0,36.05,502.6,11,1,0,0,0,2022-11-28,306,0,67,295.0
7605-SNLQG,0,0,50.25,2513.6,45,1,1,1,0,2020-01-25,1344,0,44,1273.0
4670-TABXH,0,0,109.75,9411.3,72,1,1,1,1,2017-10-25,2166,0,71,1890.0
