,Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Service ID,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Status ID,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Joined Date
6871,9845-QOMAD,0,38,0,0,1,1,2,KTLSKLNQV7254,1,6,14,4,1,26.99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,19.75,309.35,6.49,0,377.86,680.72,XCIRMT3426,3,0,No,0,58,3958,0,None,2022-11-02
6872,7672-VFMXZ,0,31,0,0,1,0,0,WKYDDWFHG9237,1,6,57,0,1,15.48,0,1,3,15,1,0,0,1,0,0,0,1,0,0,0,55.7,3171.6,34.59,0,882.36,4019.37,UETDPG5859,3,0,No,0,22,4607,0,None,2021-06-21
6873,9739-JLPQJ,1,58,0,0,1,1,1,FNOFFDIQC7666,1,9,72,0,1,33.37,1,1,1,16,1,1,1,1,1,1,1,1,2,0,1,117.5,8670.1,47.55,0,2402.64,11025.19,FVFWWG8795,4,0,No,0,47,6009,0,None,2014-05-01
6874,9916-AYHTC,0,63,0,0,0,0,0,GWYWBVNDE4672,0,0,48,0,1,32.04,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,19.85,916.0,0.0,0,1537.92,2453.92,CERUSA8957,5,0,No,0,38,3779,0,None,2014-03-26
6875,3855-ONCAR,1,35,0,0,1,1,3,FQXKCROYR8628,1,9,4,0,1,41.93,0,1,1,53,0,0,0,0,1,0,0,1,0,1,1,78.9,299.75,37.01,0,167.72,430.46,LGRFDO6648,4,0,No,0,50,5775,0,None,2021-03-20
6876,1488-SYSFC,0,31,0,0,1,1,1,TWVCBMURL5782,1,10,31,0,1,9.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.65,702.05,43.76,0,296.36,954.65,GTRRLB6376,4,0,No,0,79,2990,0,None,2016-06-09
6877,0970-QXPXW,1,28,1,0,0,0,0,XCAADMDQH6164,0,0,1,0,1,42.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.65,19.65,0.0,0,42.42,62.07,SRTZGZ2978,3,2,No,0,25,5454,0,None,2020-01-01
6878,9572-WUKSB,0,22,1,0,1,0,0,FGNCRLOHL1329,1,5,3,0,0,0.0,0,1,2,41,0,0,0,1,0,0,0,1,0,1,0,29.9,92.25,0.0,0,0.0,92.25,AAYYLC8612,3,2,No,0,23,4416,0,None,2018-07-07
6879,5893-KCLGT,1,56,0,0,0,1,2,LTSYTUDUM4297,0,0,72,0,1,15.21,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,19.75,1567.0,25.98,0,1095.12,2636.14,VOAJKX7852,4,0,No,0,78,5478,0,None,2020-08-11
6880,0076-LVEPS,0,57,0,0,0,1,1,BUCMOCWFL7948,0,0,29,0,0,0.0,0,1,2,21,1,1,1,1,0,0,0,1,0,1,1,45.0,1242.45,12.26,0,0.0,1230.19,JCDZOG5671,4,0,No,0,73,3290,0,None,2016-07-12
6881,3640-JQGJG,0,25,1,0,1,1,3,EOIWQXFXC1624,0,0,13,0,1,6.18,0,1,3,59,0,0,0,0,0,0,0,0,0,0,0,44.8,559.2,37.49,90,80.34,692.05,ZUEKVZ5837,3,0,No,0,44,4680,0,None,2017-12-24
6882,1596-OQSPS,1,64,0,0,0,0,0,CUNXSADYD1779,0,0,11,0,1,2.95,0,1,2,21,0,1,0,0,0,0,0,1,0,0,0,51.1,531.15,0.0,0,32.45,563.6,JHMMIP1131,4,0,No,0,60,4467,0,None,2016-01-04
6883,9867-XOBQA,1,59,0,0,0,1,1,MJBGTWRLS9439,0,0,21,0,0,0.0,0,1,2,11,1,1,1,1,1,0,0,1,2,0,1,53.15,1183.2,19.13,0,0.0,1164.07,ZDEMAM5969,4,0,No,0,29,3461,0,None,2013-05-11
6884,9546-KDTRB,1,62,0,0,0,0,0,UIBBAZUNJ4931,0,0,19,0,1,11.86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7,465.85,1.65,0,225.34,689.54,ZXLVRT6291,5,0,No,0,46,3612,0,None,2022-10-02
6885,3174-RKMOW,0,24,1,0,1,1,3,UIULDOTMD3555,1,8,35,0,1,48.3,1,1,1,73,0,1,1,1,1,1,1,1,0,1,0,109.95,3782.4,31.9,0,1690.5,5441.0,RDDEPG9116,3,0,No,0,71,5721,0,None,2021-02-15
6886,1760-CAZHT,0,55,0,0,0,1,3,RPPHNJRKK2378,0,0,25,0,1,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.8,460.2,21.81,0,76.75,515.14,AZLTBQ7677,5,0,No,0,60,3274,0,None,2018-08-28
6887,8441-SHIPE,1,53,0,0,0,0,0,QAFNJLBFA6315,0,0,67,0,1,16.72,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,25.6,1790.35,46.06,0,1120.24,2864.53,VAWUBY6988,3,0,No,0,34,5183,0,None,2022-08-02
6888,1320-GVNHT,0,56,0,0,1,1,2,EOYLVZCAB8552,1,4,72,0,1,27.88,1,1,1,30,1,1,1,0,1,1,1,0,2,1,1,108.4,7767.25,0.0,30,2007.36,9804.61,UHWOQA2824,4,0,No,0,20,4419,0,None,2022-10-04
6889,1047-RNXZV,0,57,0,0,0,0,0,ITRZBYMJS6391,0,0,43,0,1,3.18,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,19.55,876.15,15.17,0,136.74,997.72,JGTGLW3186,5,0,No,0,67,4871,0,None,2013-09-23
6890,3541-ZNUHK,1,51,0,0,1,1,2,SOTDEYHAU6381,1,5,55,0,1,20.1,1,1,1,19,1,1,0,0,0,0,0,1,0,1,0,85.1,4600.95,14.3,0,1105.5,5692.15,JFKCOD6438,3,0,No,0,76,4026,0,None,2018-01-13
6891,8725-JEDFD,0,26,1,0,0,0,0,HMVKXKOXB4429,0,0,27,0,1,34.98,0,1,1,26,0,0,0,0,0,0,0,1,0,1,1,69.05,1793.25,22.72,0,944.46,2714.99,RVGLVK4183,5,0,No,0,27,3241,0,None,2018-07-03
6892,7562-UXTPG,1,40,0,0,0,0,0,LAYZICEEN8325,0,0,13,0,1,26.13,0,1,1,28,0,0,0,0,0,0,0,1,0,1,1,70.15,886.7,8.53,0,339.69,1217.86,MBJZIU2718,4,0,No,0,56,2992,0,None,2019-03-09
6893,8071-SBTRN,1,63,0,0,0,0,0,BGPJSVLRU9139,0,0,70,0,1,23.15,1,1,1,17,1,1,1,0,1,1,1,1,2,1,1,111.15,7737.55,46.26,0,1620.5,9311.79,OREBWC5214,4,0,No,0,62,4240,0,None,2016-03-26
6894,6668-CNMFP,1,24,1,0,1,1,3,HQDHUNOTO4185,1,1,19,0,1,36.92,1,1,1,52,0,0,0,1,0,1,1,1,1,1,0,89.35,1686.85,0.0,0,701.48,2388.33,OLVEFI2891,4,0,No,0,57,4473,0,None,2016-06-21
6895,5626-MGTUK,1,50,0,0,0,0,0,BGOFYDBJK9644,0,0,20,0,1,24.73,1,1,1,25,1,0,0,0,1,0,0,0,0,1,0,89.1,1879.25,15.43,30,494.6,2388.42,EVXRET2321,3,0,No,0,70,3027,0,None,2014-09-14
6896,5681-LLOEI,0,59,0,0,1,1,1,FPVYHGGTB1425,1,11,43,0,1,42.22,1,1,1,25,1,0,1,1,0,0,0,1,1,1,1,91.25,4013.8,25.49,0,1815.46,5803.77,JOTQGV2739,3,0,No,0,30,5884,0,None,2016-05-14
6897,8212-DJRCH,0,33,0,0,1,1,1,PHERQQHGS8235,1,1,5,0,1,15.01,0,1,1,19,1,0,1,0,0,1,1,1,0,1,1,90.35,434.5,17.33,0,75.05,492.22,GZSYVM3787,4,0,No,0,66,4014,0,None,2021-02-25
6898,4933-BSAIP,1,39,0,0,1,0,0,XXVWMONVN3959,1,1,40,0,1,31.37,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,19.1,780.1,45.6,0,1254.8,1989.3,FQUGOB2854,3,0,No,0,59,2056,0,None,2018-01-28
6899,2030-BTZRO,0,54,0,0,1,1,3,DJJAEAUXH6224,1,1,6,0,1,41.36,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,20.4,107.6,0.0,0,248.16,355.76,WMBYBO4346,5,0,No,0,57,4628,0,None,2018-06-12
6900,1116-DXXDF,0,38,0,0,0,0,0,OREYEHMIW5916,0,0,39,0,1,37.94,0,1,1,19,1,0,1,0,1,1,1,1,2,1,0,100.45,3801.7,0.0,0,1479.66,5281.36,VIRJXM9656,4,0,No,0,45,2698,0,None,2017-06-20
6901,0270-THENM,0,62,0,0,1,1,2,FIZBHNMOE4475,1,1,72,0,1,28.37,1,1,2,18,1,1,1,1,0,0,0,1,2,0,0,69.85,5102.35,25.24,0,2042.64,7119.75,SFENEH7742,3,0,No,0,77,6233,0,None,2018-10-19
6902,4707-MAXGU,0,36,0,0,1,0,0,AXMXTEARY5466,1,1,72,0,1,36.03,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,25.85,1872.2,5.73,0,2594.16,4460.63,ILIVVD5518,5,0,No,0,45,5514,0,None,2019-05-14
6903,2710-WYVXG,1,36,0,0,0,0,0,USTZXCQVF5975,0,0,3,0,1,37.0,0,1,2,22,1,1,0,1,0,1,1,1,2,0,1,71.1,213.35,2.62,0,111.0,321.73,ZRVIIB5313,4,2,No,0,41,3501,0,None,2018-01-14
6904,6300-BWMJX,1,45,0,0,1,0,0,FPGVPZRWP8832,1,1,59,0,1,20.78,1,1,1,26,0,0,1,1,1,0,0,1,0,0,0,93.35,5386.5,36.07,0,1226.02,6576.45,WKEOBV6318,3,0,No,0,44,4814,0,None,2012-11-25
6905,7009-LGECI,1,24,1,0,0,0,0,MJTFBCDCG9632,0,0,4,0,1,22.07,0,1,2,41,1,0,0,0,0,0,0,1,0,1,0,50.55,235.65,0.0,0,88.28,323.93,ZDTCOG5916,4,0,No,0,78,4164,0,None,2020-10-25
6906,5022-KVDQT,0,20,1,0,0,0,0,JIIWEJIAT5248,0,0,27,0,1,25.51,1,1,1,69,0,0,1,0,0,0,0,0,0,1,0,81.3,2272.8,29.93,130,688.77,3061.64,QDQUOB8659,5,0,No,0,72,5158,0,None,2014-09-04
6907,7976-CICYS,0,49,0,0,0,0,0,VWVPIYTHF9656,0,0,4,0,1,27.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20.7,83.75,0.0,0,108.16,191.91,IYCOYC4591,4,0,No,0,76,3027,0,None,2020-05-02
6908,1036-GUDCL,0,59,0,0,1,1,3,VARKAXYPB8548,1,1,60,0,1,39.76,0,1,2,76,1,1,0,1,1,1,1,1,0,1,1,79.05,4663.4,0.0,0,2385.6,7049.0,TYTALU7695,4,0,No,0,60,5275,0,None,2021-03-03
6909,2005-DWQZJ,1,26,1,0,1,1,1,THGZPFGIB5217,1,1,8,0,1,42.67,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,19.05,201.7,0.0,0,341.36,543.06,UUGARX2586,3,0,No,0,47,3153,0,None,2017-07-06
6910,8148-WOCMK,0,54,0,0,1,1,3,KGSZZNVOH5123,1,1,8,5,1,13.43,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,19.6,125.0,0.0,0,107.44,232.44,NWMKBN7882,5,0,No,0,67,3214,0,None,2018-10-26
6911,7815-PDTHL,0,64,0,0,0,0,0,XEWANDPJT1959,0,0,35,0,1,42.8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,20.2,684.4,0.0,0,1498.0,2182.4,PNMDFK4594,3,0,No,0,45,3481,0,None,2014-10-05
6912,9173-IVZVP,1,48,0,0,1,1,3,NFPTQDDHB4222,1,1,53,0,1,43.71,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,20.9,1146.05,0.0,0,2316.63,3462.68,WNUSEC8723,5,0,No,0,64,4254,0,None,2012-08-23
6913,3635-JBPSG,1,49,0,0,0,0,0,LEOHTREPJ5639,0,0,15,0,0,0.0,0,1,2,23,0,1,0,0,0,1,1,1,2,1,1,38.8,603.0,0.0,0,0.0,603.0,XMOYDR2696,4,0,No,0,55,2118,0,None,2014-09-16
6914,7964-ZRKKG,0,44,0,0,1,0,0,JIUYSMUFK9924,1,1,67,0,1,37.6,1,1,1,23,0,1,0,0,1,0,0,1,1,1,0,88.4,5798.3,0.0,0,2519.2,8317.5,OBORDW4489,5,0,No,0,49,6251,0,None,2017-11-03
6915,1724-IQWNM,0,37,0,0,0,1,1,FCAMVFOQN5195,0,0,1,5,1,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19.3,19.3,0.0,0,8.66,27.96,DPKGPM7123,3,2,No,0,46,4136,0,None,2021-08-04
6916,8217-QYOHV,0,27,1,0,0,0,0,XTLMZMNRT4657,0,0,5,5,1,30.92,0,1,3,41,1,0,0,1,0,0,1,1,0,1,1,55.75,266.95,0.0,0,154.6,421.55,OTTCOO4453,4,0,No,0,22,4545,0,None,2022-12-27
6917,5546-QUERU,0,42,0,0,0,0,0,FOJPPYFSS8637,0,0,13,0,1,16.35,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,19.95,257.0,0.0,0,212.55,469.55,WVLKRT1746,3,0,No,0,70,5221,0,None,2021-08-05
6918,6897-UUBNU,0,39,0,0,0,0,0,QCUOMVHEL8295,0,0,29,0,1,12.92,0,1,1,24,0,1,0,1,1,0,0,0,0,0,1,89.65,2623.65,0.0,10,374.68,3008.33,DBVCGX6138,4,0,No,0,51,2681,0,None,2017-09-24
6919,8930-XOTDP,1,33,0,0,1,1,4,UHRTNSNLD8495,1,1,18,0,1,18.47,0,1,2,30,0,0,0,0,1,0,0,1,0,0,1,55.95,1082.8,0.0,0,332.46,1415.26,AFDOQI3675,4,0,No,0,76,2035,0,None,2021-06-25
6920,5916-QEWPT,1,61,0,0,1,0,0,WZLFOUJUH3775,1,1,2,5,1,27.41,0,1,3,23,0,0,1,0,1,1,1,1,0,0,1,69.0,147.8,0.0,0,54.82,202.62,RJPNQH5657,4,2,No,0,29,2798,0,None,2019-04-27
6921,5060-TQUQN,0,19,1,0,1,1,1,EHWYMTFOU4944,1,1,30,0,1,10.24,1,1,1,48,0,1,0,1,0,0,1,1,0,1,0,83.55,2570.2,0.0,0,307.2,2877.4,DGRGGE7226,3,0,No,0,31,3558,0,None,2020-05-16
6922,0531-XBKMM,0,37,0,0,0,1,2,ZSZLPHQSN5613,0,0,66,0,1,32.12,1,1,2,17,1,1,0,1,0,0,0,1,2,0,0,65.7,4378.9,0.0,0,2119.92,6498.82,KFPHSM6676,3,0,No,0,57,5058,0,None,2014-07-08
6923,8465-SBRXP,0,32,0,0,1,1,2,TOFVELGMI3655,1,1,38,0,1,25.84,1,1,1,19,0,0,1,1,1,0,0,0,2,1,0,94.9,3616.25,0.0,0,981.92,4598.17,KMODEI9783,3,0,No,0,33,2436,0,None,2015-07-01
6924,2408-PSJVE,0,41,0,0,1,1,3,GEOMMCFER5536,1,1,44,0,1,37.68,0,1,2,24,0,1,1,1,0,0,0,1,0,1,1,61.9,2924.05,0.0,0,1657.92,4581.97,USJDEM8848,4,0,No,0,63,4388,0,None,2016-07-06
6925,9700-ZCLOT,0,46,0,0,0,0,0,REMRGVLIK9266,0,0,2,5,1,17.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,32.7,0.0,0,34.06,66.76,BNENJK5514,5,2,No,0,77,3922,0,None,2015-03-20
6926,8738-JOKAR,1,55,0,0,0,0,0,PLMNEERFP5911,0,0,42,0,1,39.32,0,1,3,20,1,1,0,1,0,1,1,1,1,1,1,67.7,2882.25,0.0,0,1651.44,4533.69,VOFJTY9578,4,0,No,0,36,5034,0,None,2016-09-16
6927,4534-WGCIR,1,56,0,0,1,1,2,HBDBUJMHB8743,1,1,58,0,1,29.5,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,25.15,1509.9,0.0,0,1711.0,3220.9,HTUVIC6872,4,0,No,0,71,6444,0,None,2019-03-27
6928,1930-WNXSB,0,38,0,0,1,1,1,LTBYZUEZN9464,1,1,58,0,1,47.69,0,1,1,24,0,1,0,0,1,1,1,1,0,1,0,92.85,5305.05,0.0,0,2766.02,8071.07,SXJOCG7929,5,0,No,0,36,4879,0,None,2014-05-01
6929,3508-CFVZL,1,55,0,0,0,0,0,TWQUZMNGB3635,0,0,71,1,1,49.52,1,1,1,19,1,1,1,1,1,1,1,1,2,0,1,111.3,7985.9,0.0,0,3515.92,11501.82,LYUBAV5613,3,0,No,0,46,5957,0,None,2022-11-03
6930,0657-DOGUM,1,35,0,0,1,0,0,LFNDKXTXI9726,1,1,48,2,1,44.72,1,1,2,13,1,0,0,1,0,0,0,0,1,1,0,60.6,2985.25,0.0,100,2146.56,5231.81,AXGJEE8377,4,0,No,0,76,4077,0,None,2014-07-14
6931,8792-AOROI,1,23,1,0,1,0,0,DSBKBPHZG5346,1,1,8,5,1,23.68,0,1,2,41,1,0,0,1,0,1,1,1,2,0,1,65.5,564.35,0.0,0,189.44,753.79,TQTWHR2918,3,0,No,0,72,2985,0,None,2021-02-02
6932,5146-YYFRZ,0,32,0,0,0,0,0,PXEJBXRTO3494,0,0,67,1,1,15.32,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,19.95,1311.75,0.0,0,1026.44,2338.19,KGNAPW9258,5,0,No,0,80,6212,0,None,2015-03-13
6933,3452-SRFEG,0,39,0,0,0,0,0,TPVAQKRKH6519,0,0,49,2,1,23.82,1,1,1,18,0,0,0,0,0,0,0,1,0,1,0,74.6,3720.35,0.0,0,1167.18,4887.53,UAPPJR6537,5,0,No,0,79,4516,0,None,2022-08-04
6934,4070-OKWVH,1,60,0,0,1,0,0,KQGGCHWUA2279,0,0,52,2,1,29.23,1,1,1,30,0,1,1,0,1,0,0,1,0,0,0,94.6,5025.8,0.0,0,1519.96,6545.76,AGAOJN4114,3,0,No,0,57,6212,0,None,2012-02-17
6935,5297-MDOIR,1,20,1,0,1,0,0,ZRYEVYLMI5394,1,7,63,2,1,34.51,0,1,1,46,1,0,1,0,0,0,1,1,1,1,1,81.15,5224.5,0.0,0,2174.13,7398.63,MIKLGN6231,4,0,No,0,60,5294,0,None,2016-12-11
6936,6369-MCAKO,1,50,0,0,1,1,1,MTUIVSCEN4446,1,4,68,1,1,47.91,1,1,2,23,1,1,1,1,1,1,1,1,2,1,0,89.05,6185.8,0.0,0,3257.88,9443.68,PJJCRY7197,3,0,No,0,49,5001,0,None,2012-09-25
6937,4926-UMJZD,1,51,0,0,1,0,0,PAABFBKMI5346,1,4,31,0,1,1.2,0,1,2,15,0,0,0,1,0,0,0,0,0,1,1,49.2,1498.55,0.0,100,37.2,1635.75,GSRQKX5822,5,0,No,0,52,2157,0,None,2014-03-01
6938,6848-HJTXY,1,41,0,0,1,0,0,GDFBVRZGY5449,1,8,64,2,1,19.98,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,19.45,1208.6,0.0,0,1278.72,2487.32,PFOVUE4398,3,0,No,0,28,5628,0,None,2014-10-27
6939,6341-AEVKX,1,37,0,0,1,0,0,NIRYQHEDR1786,1,5,62,2,1,44.95,0,1,1,5,1,0,1,1,1,1,1,1,1,1,0,104.3,6613.65,0.0,0,2786.9,9400.55,YPJLUX1919,4,0,No,0,23,5905,0,None,2013-10-15
6940,0682-USIXD,1,40,0,0,1,0,0,OWZIPEAYD3239,1,7,21,0,1,14.81,0,1,1,25,0,0,0,1,1,0,0,1,0,1,0,86.05,1818.9,0.0,0,311.01,2129.91,APRGII2912,3,0,No,0,23,2937,0,None,2014-06-13
6941,6976-BWGLQ,1,64,0,0,1,1,3,NNUZQETAG4556,1,1,72,1,1,39.3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,25.2,1787.35,0.0,0,2829.6,4616.95,FQPTXY6781,3,0,No,0,31,4382,0,None,2017-04-05
6942,7078-NVFAM,1,57,0,0,1,1,1,SAIQZQNTN5544,1,3,32,0,0,0.0,0,1,3,14,1,1,0,0,0,0,0,1,0,1,0,35.15,1051.05,0.0,0,0.0,1051.05,NKKVLW1244,4,0,No,0,77,3163,0,None,2012-09-26
6943,2133-TSRRM,1,47,0,0,0,1,3,UVQDHZMIA7679,0,0,34,0,1,32.94,0,1,1,21,1,1,1,0,1,1,1,0,0,1,0,105.35,3688.6,0.0,110,1119.96,4918.56,QDQCEU7244,4,0,No,0,39,5432,0,None,2012-10-12
6944,2511-ALLCS,1,38,0,0,1,1,3,QTULUXANF5957,1,5,35,0,1,18.86,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,24.3,821.6,0.0,0,660.1,1481.7,DHGQJN6335,4,0,No,0,32,5998,0,None,2015-06-14
6945,3191-CSNMG,1,57,0,0,1,1,1,OPOPRDKYM6345,1,5,3,5,1,23.72,0,1,1,17,0,0,0,0,1,0,0,1,0,1,0,80.7,239.45,0.0,0,71.16,310.61,IMMERH2647,4,2,No,0,46,2081,0,None,2013-07-04
6946,7952-OBOYL,0,24,1,0,0,0,0,ONCLGTRFT8677,0,0,3,0,1,25.1,0,1,1,59,0,0,1,1,1,0,1,1,0,1,1,89.85,244.45,0.0,0,75.3,319.75,OHKJEG7251,5,2,No,0,53,4096,0,None,2022-01-06
6947,7470-DYNOE,0,37,0,0,0,0,0,OBLLWDKSK2271,0,0,53,2,1,4.82,0,1,2,24,0,0,1,0,0,1,1,1,1,1,0,61.1,3357.9,0.0,0,255.46,3613.36,HCESFD7394,5,0,No,0,35,5940,0,None,2019-02-06
6948,7853-OETYL,1,40,0,0,1,0,0,KRUJMNWEO4585,1,2,4,5,0,0.0,0,1,2,13,1,0,0,0,0,0,0,1,0,1,0,29.05,129.6,0.0,0,0.0,129.6,XQWFQI3864,3,0,No,0,35,3306,0,None,2014-10-10
6949,1545-ACTAS,1,53,0,0,1,1,2,CYKYYZNZO9352,1,2,48,2,1,36.18,0,1,1,29,1,0,1,0,1,1,1,1,1,1,0,99.7,4977.2,0.0,0,1736.64,6713.84,RQOANN7532,3,0,No,0,29,5921,0,None,2017-01-22
6950,5126-RCXYW,0,41,0,0,1,1,1,YXOXUHIYZ1765,0,0,54,2,0,0.0,0,1,2,19,0,0,1,1,0,1,1,0,2,0,1,46.0,2424.05,0.0,90,0.0,2514.05,UJEKZC5228,4,0,No,0,71,4451,0,None,2022-11-10
6951,2363-BJLSL,0,49,0,0,0,0,0,NMVPWLUPS7433,0,0,62,2,1,48.72,0,1,2,2,0,1,1,1,1,1,1,1,0,1,0,80.4,4981.15,0.0,0,3020.64,8001.79,DDMGQS4484,5,0,No,0,79,5157,0,None,2013-01-01
6952,1956-YIFGE,0,36,0,0,1,1,3,YWAVSWHBN2175,1,10,22,0,1,9.05,0,1,1,57,0,1,1,0,1,1,1,1,1,1,1,100.05,2090.25,0.0,0,199.1,2289.35,DTZCHL3839,4,0,No,0,64,3274,0,None,2019-12-22
6953,2925-MXLSX,1,37,0,0,0,0,0,IAMWCYFOA9571,0,0,30,3,1,22.64,1,1,2,18,0,1,1,0,1,0,0,1,1,1,1,68.95,2038.7,0.0,0,679.2,2717.9,DDORPH5941,5,0,No,0,30,4403,0,None,2021-10-29
6954,9609-BENEA,0,50,0,0,1,0,0,RYPHDMCYO3819,1,6,35,3,1,45.97,1,1,2,13,0,1,0,1,1,0,0,1,1,1,0,69.0,2441.7,0.0,0,1608.95,4050.65,CUMDJD4263,3,0,No,0,59,5283,0,None,2018-05-11
6955,4459-BBGHE,0,61,0,0,0,1,1,RDLWJEJJK6599,0,0,30,3,0,0.0,0,1,2,17,0,0,0,0,1,1,1,1,0,1,0,44.5,1307.8,0.0,0,0.0,1307.8,ZRCMRA7846,4,0,No,0,58,5833,0,None,2017-11-24
6956,9945-PSVIP,1,36,0,0,1,1,3,GBGFOWPMN2473,1,3,25,3,1,2.82,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,18.7,383.65,0.0,0,70.5,454.15,SPTUHQ8852,4,0,No,0,42,2289,0,None,2014-08-04
6957,9108-EJFJP,1,21,1,0,1,0,0,GXOSURHOP8372,1,6,1,5,1,16.06,0,1,2,59,1,1,0,0,0,0,1,1,0,1,1,53.55,53.55,0.0,0,16.06,69.61,BABZIZ1275,4,2,No,0,62,4504,0,None,2021-04-06
6958,0530-IJVDB,0,36,0,0,0,1,2,KZTAXUVGJ2881,0,0,70,1,1,26.67,1,1,1,17,1,1,1,1,1,1,1,1,2,1,0,114.6,7882.5,0.0,0,1866.9,9749.4,YYJFHH3115,4,0,No,0,65,5414,0,None,2022-06-10
6959,0508-SQWPL,1,32,0,0,1,1,3,IXQZOUVOI6219,1,9,57,2,1,26.67,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,20.1,1087.7,0.0,0,1520.19,2607.89,EOWFJJ8249,5,0,No,0,23,5506,0,None,2020-06-06
6960,2215-ZAFGX,0,35,0,0,0,0,0,TFWDLTUSG8656,0,0,9,5,1,11.5,1,1,1,14,0,0,0,0,1,0,0,1,0,1,0,85.5,791.7,0.0,0,103.5,895.2,JLRWXL6173,5,0,No,0,69,4867,0,None,2022-05-06
6961,8213-TAZPM,1,45,0,0,1,1,1,PHSGJGFQW7174,1,5,69,1,1,46.45,1,1,1,26,0,1,1,1,1,1,1,0,1,1,0,108.75,7493.05,0.0,100,3205.05,10798.1,QVICIW8481,4,0,No,0,46,5874,0,None,2016-10-16
6962,1304-SEGFY,1,57,0,0,1,0,0,TEAWTDUHP3894,1,7,72,1,1,2.56,1,1,1,24,0,0,1,0,1,1,1,1,2,1,0,97.85,6841.3,0.0,0,184.32,7025.62,BEUAEQ6881,4,0,No,0,22,4508,0,None,2017-08-01
6963,7242-EDTYC,0,48,0,0,0,1,2,CDSJCUWGE4294,0,0,44,2,1,14.37,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,19.55,819.95,0.0,0,632.28,1452.23,CBCOIK2635,3,0,No,0,40,5860,0,None,2015-09-10
6964,2904-GGUAZ,1,24,1,0,1,0,0,EMXZEETBC7125,1,8,72,1,1,16.15,1,1,1,52,1,1,0,0,0,0,1,1,2,1,0,84.05,6052.25,0.0,0,1162.8,7215.05,GXBTNC8992,4,0,No,0,47,5515,0,None,2020-12-09
6965,5136-GFPMB,0,44,0,0,0,0,0,CWLVMEYON5631,0,0,54,2,1,35.32,1,1,1,15,0,0,1,0,0,1,1,1,0,0,1,89.4,4869.5,0.0,0,1907.28,6776.78,GTVXVD6481,5,0,No,0,56,5871,0,None,2019-09-21
6966,2595-KIWPV,0,48,0,0,0,1,1,BIVDDRTZY9775,0,0,27,3,1,32.28,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,19.7,509.3,0.0,0,871.56,1380.86,AJABRP4544,3,0,No,0,79,4052,0,None,2013-03-18
6967,5243-SAOTC,0,36,0,0,0,0,0,VXIHZYTNB3466,0,0,54,2,1,7.64,1,1,1,3,0,1,0,0,0,0,0,1,0,1,0,79.85,4308.25,0.0,0,412.56,4720.81,CSKWVH6958,4,0,No,0,46,5166,0,None,2020-04-16
6968,9398-MMQTO,0,41,0,0,0,0,0,GRDFIPMLY4543,0,0,3,0,1,34.8,0,1,1,5,0,1,0,0,0,0,0,0,0,0,1,74.45,221.1,0.0,70,104.4,395.5,VIUUYA7724,5,2,No,0,61,3956,0,None,2021-11-20
