Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Service ID,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Status ID,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason
6897-RWMUB,1,Male,23,Yes,No,Yes,Yes,2,XFASQHYLK4798,Yes,2,61,None,Yes,42.31,No,Yes,DSL,59,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,68.05,4158.25,0,0,2580.91,6739.16,KDVFOV1891,4,Stayed,No,0,78,4436,,
6999-CHVCF,1,Male,40,No,No,No,No,0,ILBCZXQYD3394,No,0,68,None,Yes,49.42,Yes,Yes,Fiber Optic,7,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,102.1,7149.35,0,0,3360.56,10509.91,MXJXKY1593,3,Stayed,No,0,62,5228,,
6134-KWTBV,1,Male,43,No,No,No,No,0,LLCYYKMWN7317,No,0,62,None,Yes,48.93,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,23.4,1429.65,0,0,3033.66,4463.31,TYJVST4522,4,Stayed,No,0,67,5822,,
1077-HUUJM,1,Female,48,No,No,No,Yes,1,UVMCQNFEQ1622,No,0,7,Offer E,Yes,28.5,No,Yes,Fiber Optic,13,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,71.05,472.65,0,10,199.5,682.15,RHXVCY4327,5,Stayed,No,0,49,4668,,
0895-LNKRC,1,Male,53,No,No,Yes,Yes,3,SLXMDBGSZ4783,Yes,10,6,Offer E,Yes,1.57,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.45,113.5,0,0,9.42,122.92,YSZOEC1731,4,Stayed,No,0,43,3461,,
8417-GSODA,1,Male,37,No,No,Yes,Yes,3,RJTBRURAN1974,Yes,1,28,None,Yes,13.19,Yes,Yes,Fiber Optic,30,No,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,92.2,2568.15,0,0,369.32,2937.47,QQRKMU4596,4,Stayed,No,0,26,5116,,
5171-EPLKN,1,Male,27,Yes,No,No,No,0,FOQIHNXFT1734,No,0,27,None,Yes,47.65,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.85,470,0,0,1286.55,1756.55,TKSGEH7561,4,Stayed,No,0,58,2176,,
4452-QIIEB,1,Male,41,No,No,No,No,0,XRJYFTVEB3511,No,0,7,Offer E,Yes,30.04,No,Yes,DSL,6,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,43.9,278.4,0,0,210.28,488.68,VFMUOS1432,5,Stayed,No,0,75,3565,,
7820-ZYGNY,1,Male,33,No,No,No,No,0,RARCRJCOZ7984,No,0,63,None,Yes,9.21,Yes,Yes,Fiber Optic,28,No,Yes,No,No,No,Yes,Yes,No,One Year,No,Credit Card,90.45,5825.5,0,100,580.23,6505.73,LCJNME5618,3,Stayed,No,0,23,4616,,
9677-AVKED,1,Female,55,No,No,No,Yes,2,FCVKZZFZJ4454,No,0,53,None,Yes,14.54,Yes,Yes,Cable,18,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,84.6,4449.75,0,0,770.62,5220.37,OJHWXO6685,5,Stayed,No,0,60,4733,,
2227-JRSJX,1,Female,22,Yes,No,No,No,0,PPOKJBVIC2967,No,0,21,Offer D,Yes,6.12,No,Yes,Fiber Optic,51,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.15,1956.4,0,0,128.52,2084.92,SGJSYD8415,3,Stayed,No,0,36,5324,,
9847-HNVGP,1,Male,23,Yes,No,No,No,0,PFXFOVAMH9282,No,0,17,Offer D,Yes,25.91,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.95,310.6,0,0,440.47,751.07,JOIAYL6817,5,Stayed,No,0,76,2221,,
6696-YDAYZ,1,Male,30,No,No,Yes,Yes,2,YXVBBBLSY3589,Yes,3,16,Offer D,Yes,27.24,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.5,290.55,0,0,435.84,726.39,MFXAMJ8397,3,Stayed,No,0,52,2856,,
8980-WQFWL,1,Female,61,No,No,No,No,0,MDPQHZBNG4893,No,0,35,None,Yes,2.15,No,Yes,DSL,7,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,62.1,2096.1,0,0,75.25,2171.35,SXMXDX3318,4,Stayed,No,0,65,5315,,
6506-EYCNH,1,Female,27,Yes,No,Yes,Yes,3,JPORVMTUE8866,Yes,9,28,None,Yes,15.85,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.55,543.8,0,0,443.8,987.6,RPNXHN4255,4,Stayed,No,0,41,3948,,
4634-JLRJT,1,Female,30,No,No,No,No,0,YBVKWBNGU4619,No,0,1,Offer E,Yes,29.86,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.35,20.35,0,0,29.86,50.21,VQALVY1798,4,Joined,No,0,40,2183,,
9501-UKKNL,1,Male,43,No,No,No,No,0,LTZYKVSEU2572,No,0,59,None,No,0,No,Yes,DSL,7,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,51.7,3005.8,0,0,0,3005.8,KQLYQI7343,3,Stayed,No,0,30,6107,,
2560-QTSBS,1,Female,26,Yes,No,Yes,Yes,2,XLRLXRCLG3565,Yes,6,72,None,Yes,18.14,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,23.3,1623.15,0,0,1306.08,2929.23,XMFUYN9362,5,Stayed,No,0,30,4152,,
4795-WRNVT,1,Female,32,No,No,No,No,0,PFPNGAIAL6948,No,0,40,None,Yes,11.56,No,Yes,DSL,26,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,65.1,2586,0,0,462.4,3048.4,LFZNTF9782,3,Stayed,No,0,54,3885,,
6080-TCMYC,1,Male,55,No,No,Yes,Yes,3,GRGSFZCQM8428,Yes,4,40,None,Yes,3.52,Yes,Yes,Fiber Optic,56,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.2,3292.3,0,0,140.8,3433.1,ZWVMCT8866,3,Stayed,No,0,61,5370,,
7860-UXCRM,1,Male,22,Yes,No,Yes,Yes,2,ONDBISJVJ6574,Yes,9,63,None,Yes,42.17,No,Yes,DSL,73,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,74.5,4674.55,0,0,2656.71,7331.26,PHWTSS7731,4,Stayed,No,0,52,6382,,
6357-JJPQT,1,Female,48,No,No,No,No,0,NSQQKOVOL4238,No,0,3,None,Yes,26.86,No,Yes,Fiber Optic,5,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.5,232.35,0,0,80.58,312.93,BVNIMB5679,5,Joined,No,0,53,2032,,
2292-XQWSV,1,Male,19,Yes,No,Yes,Yes,2,TQIRUHYRF2386,Yes,3,40,None,No,0,No,Yes,DSL,26,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,60.3,2448.5,0,0,0,2448.5,JPJZQQ7472,4,Stayed,No,0,28,3724,,
9552-TGUZV,1,Male,57,No,No,Yes,No,0,VPTPVTOPC5884,Yes,8,8,Offer E,Yes,20.67,No,Yes,Fiber Optic,18,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75,658.1,0,0,165.36,823.46,YZKBFC1994,3,Stayed,No,0,80,5413,,
9643-YBLUR,1,Male,27,Yes,No,Yes,No,0,KQVIEDFQH5457,Yes,4,9,Offer E,Yes,26.03,Yes,Yes,Cable,59,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,69.05,653.95,0,0,234.27,888.22,XZORHP9753,4,Stayed,No,0,60,2907,,
8734-FNWVH,1,Male,21,Yes,No,Yes,Yes,1,VJQRWJOXP1413,Yes,6,31,None,Yes,30.67,Yes,Yes,DSL,59,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,59.7,1825.5,0,0,950.77,2776.27,XEPCXT6724,5,Stayed,No,0,20,2425,,
9447-YPTBX,1,Female,30,No,No,Yes,No,0,FFXFALJKT4485,Yes,1,50,None,Yes,28.1,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.85,943.1,0,0,1405,2348.1,BMMYRN9318,5,Stayed,No,0,39,4358,,
9026-LHEVG,1,Female,45,No,No,No,No,0,DPSUAHMKG1349,No,0,9,Offer E,No,0,No,Yes,DSL,21,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,40.75,359.4,0,20,0,379.4,KWZNPY8163,4,Stayed,No,0,24,2973,,
7011-CVEUC,1,Male,51,No,No,Yes,No,0,YTVUYBULG9316,Yes,7,25,None,Yes,3.81,No,Yes,Fiber Optic,8,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,95.7,2338.35,0,0,95.25,2433.6,QIJMNR7293,5,Stayed,No,0,34,4535,,
7925-PNRGI,1,Female,51,No,No,Yes,Yes,2,DQRCVMVMT9962,Yes,9,45,Offer B,Yes,10.21,Yes,Yes,DSL,11,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,81.3,3541.1,0,0,459.45,4000.55,DMSHDF8364,3,Stayed,No,0,77,3111,,
1552-CZCLL,1,Female,31,No,No,Yes,Yes,1,XNGYLPCHR1897,Yes,4,55,Offer B,Yes,31.3,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20,1087.25,0,0,1721.5,2808.75,BAHPFD6581,4,Stayed,No,0,53,4277,,
3038-PQIUY,1,Female,39,No,No,No,No,0,TXZWMFENY3556,No,0,38,None,Yes,20.14,Yes,Yes,DSL,13,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,66.15,2522.4,0,0,765.32,3287.72,XCZSXP4362,4,Stayed,No,0,78,4933,,
9313-CDOGY,1,Male,40,No,No,Yes,Yes,2,WYVZKXLNQ3129,Yes,3,38,None,Yes,24.16,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.6,717.3,0,0,918.08,1635.38,SJUHIF2419,3,Stayed,No,0,34,3854,,
8148-BPLZQ,1,Male,34,No,No,No,No,0,MVOGJCGAM3177,No,0,34,None,Yes,4.89,No,Yes,Cable,27,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,49.8,1734.2,0,70,166.26,1970.46,WBYRGO4877,4,Stayed,No,0,47,2711,,
2623-DRYAM,1,Female,19,Yes,No,Yes,No,0,OSHQLGSJQ1422,No,0,70,None,Yes,19.88,Yes,Yes,Fiber Optic,26,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,101.75,7069.3,0,0,1391.6,8460.9,QFGYAA7121,3,Stayed,No,0,47,5596,,
9987-LUTYD,1,Female,20,Yes,No,No,No,0,ZEQFBYFVO3769,No,0,13,Offer D,Yes,46.68,No,Yes,DSL,59,Yes,No,No,Yes,No,No,Yes,Yes,One Year,No,Credit Card,55.15,742.9,0,0,606.84,1349.74,AJQHFF3167,4,Stayed,No,0,59,3161,,
4488-KQFDT,1,Female,21,Yes,No,No,No,0,WRTKPSFTM2426,No,0,61,Offer B,Yes,15.44,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.95,6423,0,0,941.84,7364.84,JYZXUY6528,4,Stayed,No,0,59,4148,,
5693-PIPCS,1,Male,29,Yes,No,No,No,0,EEDNAZFRI6695,No,0,41,Offer B,Yes,21.64,No,Yes,Fiber Optic,59,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,99.65,4220.35,0,0,887.24,5107.59,OGQNCW6928,5,Stayed,No,0,66,2640,,
0491-KAPQG,1,Male,28,Yes,No,No,No,0,BVXNRZVKZ1688,No,0,21,Offer D,Yes,28.54,Yes,Yes,Fiber Optic,42,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,73.7,1558.7,0,0,599.34,2158.04,ALKFGK6625,5,Stayed,No,0,39,2071,,
8039-EQPIM,1,Male,22,Yes,No,Yes,No,0,NXDNBBRDN3593,Yes,7,69,None,No,0,No,Yes,DSL,59,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,60.25,4055.5,0,120,0,4175.5,TJGSRE5363,3,Stayed,No,0,44,5717,,
3209-ZPKFI,1,Male,28,Yes,No,Yes,Yes,1,MGEGUFOLG1853,Yes,1,47,Offer B,Yes,39.25,Yes,Yes,DSL,26,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,54.25,2538.2,0,0,1844.75,4382.95,ZAVWOX9978,5,Stayed,No,0,71,2320,,
6479-VDGRK,1,Female,46,No,No,Yes,Yes,1,EVJLRCZKR3648,No,0,72,None,Yes,36.13,No,Yes,Cable,21,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,85.3,6129.2,0,0,2601.36,8730.56,ZWEPBK2422,3,Stayed,No,0,28,4456,,
3569-JFODW,1,Female,20,Yes,No,Yes,Yes,1,FQNIQQVJP4537,Yes,2,72,None,Yes,45.66,Yes,Yes,DSL,47,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,90.95,6652.45,0,0,3287.52,9939.97,PTOAJR2858,3,Stayed,No,0,66,5096,,
1591-XWLGB,1,Female,44,No,No,Yes,No,0,JQQIKUPAQ9643,Yes,10,71,None,Yes,18.41,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.85,1379.6,0,0,1307.11,2686.71,XFOJYZ2188,4,Stayed,No,0,56,4121,,
0396-UKGAI,1,Male,25,Yes,No,No,Yes,3,VTUECWOCR3722,No,0,23,Offer D,Yes,1.58,No,Yes,DSL,47,No,Yes,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55.3,1284.2,0,0,36.34,1320.54,HRFWQW5879,4,Stayed,No,0,65,4028,,
3243-ZHOHY,1,Female,35,No,No,No,No,0,ZGUXEETNG9425,No,0,16,Offer D,Yes,20.65,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.1,296.15,0,0,330.4,626.55,NCVOHI8279,3,Stayed,No,0,72,5052,,
5186-EJEGL,1,Male,24,Yes,No,No,No,0,HVZPZFYBW1987,No,0,9,None,Yes,34.43,No,Yes,DSL,51,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card,69.5,653.25,0,0,309.87,963.12,YIFWVL9831,3,Stayed,No,0,72,3628,,
7527-QNRUS,1,Male,33,No,No,Yes,Yes,3,QBTKPVDIO4346,Yes,8,17,Offer D,Yes,45.24,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.15,412.6,0,0,769.08,1181.68,TKHJUV2333,3,Stayed,No,0,33,3931,,
2203-GHNWN,1,Female,24,Yes,No,Yes,No,0,BVGTFDHFG5164,Yes,2,24,None,Yes,44.93,Yes,Yes,Fiber Optic,82,No,No,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,79.65,1928.7,0,0,1078.32,3007.02,GXASJX2993,4,Stayed,No,0,72,3816,,
5296-PSYVW,1,Female,41,No,No,Yes,No,0,KBXRIFOJQ7461,Yes,8,72,None,Yes,8.98,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.55,1750.7,0,0,646.56,2397.26,NZMQVS5331,4,Stayed,No,0,52,4169,,
6319-QSUSR,1,Female,57,No,No,No,Yes,1,QVTVWHWRS6196,No,0,11,Offer D,Yes,44.88,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.7,216.2,0,0,493.68,709.88,XMBBQW9994,4,Stayed,No,0,67,3838,,
0487-CRLZF,1,Female,58,No,No,No,No,0,DVYOCWEUP2363,No,0,49,Offer B,Yes,7.51,No,Yes,DSL,13,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,74.45,3721.9,0,0,367.99,4089.89,DHDZVP1728,5,Stayed,No,0,60,4517,,
9451-WLYRI,1,Female,50,No,No,Yes,No,0,HURDJPQWP2375,Yes,5,53,Offer B,Yes,46.24,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.05,990.45,0,0,2450.72,3441.17,XAHHWF3722,5,Stayed,No,0,74,6160,,
8219-VYBVI,1,Male,52,No,No,No,Yes,3,KRPCIWICX9469,No,0,39,None,Yes,49.95,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25,1004.35,0,0,1948.05,2952.4,SZBTYX9749,4,Stayed,No,0,55,4295,,
1991-VOPLL,1,Female,45,No,No,No,No,0,USRWNGLBQ8772,No,0,9,Offer E,Yes,31.28,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.05,157.65,0,0,281.52,439.17,NAMXFQ6148,4,Stayed,No,0,61,3248,,
9738-QLWTP,1,Male,47,No,No,No,No,0,XJCIXNJPP4689,No,0,39,None,Yes,35.13,No,Yes,Fiber Optic,29,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,81.9,3219.75,0,0,1370.07,4589.82,KSHNVJ4548,4,Stayed,No,0,46,3446,,
9419-IPPBE,1,Female,21,Yes,No,Yes,Yes,3,QLVONMFIQ3845,Yes,4,51,Offer B,Yes,19.9,Yes,Yes,Fiber Optic,59,No,No,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,90.15,4554.85,0,0,1014.9,5569.75,SVFKXV3586,3,Stayed,No,0,22,5692,,
0174-QRVVY,1,Male,21,Yes,No,Yes,Yes,2,OVNGFBGMP3744,Yes,2,71,None,Yes,9.2,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.35,1847.55,0,0,653.2,2500.75,LEBCIE8165,5,Stayed,No,0,68,5747,,
8106-GWQOK,1,Male,47,No,No,Yes,No,0,RYTYFQTNI7281,Yes,5,38,None,No,0,No,Yes,Cable,25,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,60,2193.2,0,0,0,2193.2,KBZSZN2379,3,Stayed,No,0,42,2187,,
8751-EDEKA,1,Female,56,No,No,Yes,No,0,NGNQWGPBH8877,Yes,7,28,None,Yes,33.09,No,Yes,Fiber Optic,19,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,89.9,2433.5,0,0,926.52,3360.02,QMGORA1196,4,Stayed,No,0,55,3676,,
6878-GGDWG,1,Female,57,No,No,Yes,No,0,WHEBLYKLM8138,Yes,1,32,None,Yes,12.35,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.4,641.15,0,0,395.2,1036.35,UXTEHJ5415,4,Stayed,No,0,31,3846,,
8450-LUGUK,1,Female,40,No,No,Yes,Yes,1,XGMACBCJM1781,Yes,5,37,None,Yes,44.68,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.1,861.85,0,0,1653.16,2515.01,MVGAUT1941,4,Stayed,No,0,36,3753,,
3604-WLABM,1,Female,41,No,No,No,No,0,YSMJQBHJT3323,No,0,10,Offer D,Yes,12.96,No,Yes,DSL,29,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.25,583,0,0,129.6,712.6,EJSHVY2545,4,Stayed,No,0,43,2253,,
0795-GMVQO,1,Male,36,No,No,Yes,No,0,JCZPFDOVU1267,Yes,1,67,None,Yes,23.13,Yes,Yes,Fiber Optic,24,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,109.9,7332.4,0,0,1549.71,8882.11,JLWIWU8939,4,Stayed,No,0,26,5416,,
2259-OUUSZ,1,Male,28,Yes,No,No,No,0,DMLWVPGZQ7113,No,0,7,Offer E,No,0,No,Yes,DSL,48,No,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,35.5,249.55,0,0,0,249.55,FVPTDE6125,3,Stayed,No,0,48,5124,,
1142-IHLOO,1,Female,36,No,No,No,No,0,MCWHZRKJX7316,No,0,51,Offer B,Yes,14.37,No,Yes,Fiber Optic,7,No,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,87.55,4475.9,0,0,732.87,5208.77,PYMOIC4449,4,Stayed,No,0,57,6021,,
4633-MKHYU,1,Female,23,Yes,No,No,No,0,DZUTAZNJM6919,No,0,9,Offer E,Yes,35.45,No,Yes,Fiber Optic,52,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,88.4,788.6,0,0,319.05,1107.65,PVJYWV7341,5,Stayed,No,0,32,2952,,
6257-RJOHI,1,Male,58,No,No,No,No,0,FAOMJWDPD9258,No,0,4,Offer E,Yes,1.88,No,Yes,DSL,21,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.8,202.3,0,0,7.52,209.82,NGEWOW5651,5,Stayed,No,0,47,4521,,
1545-JFUML,1,Male,50,No,No,Yes,No,0,YHGSYNUJF9617,Yes,5,71,None,Yes,44.06,Yes,Yes,Fiber Optic,6,Yes,Yes,Yes,No,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,99,6994.6,0,40,3128.26,10162.86,GXDVFH8222,3,Stayed,No,0,31,5295,,
1353-GHZOS,1,Male,22,Yes,No,Yes,No,0,SPYOWLOZJ8696,Yes,10,22,Offer D,Yes,6.03,No,Yes,DSL,51,Yes,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,59.75,1374.35,0,0,132.66,1507.01,ZTYFFP9643,3,Stayed,No,0,31,3947,,
2587-EKXTS,1,Male,48,No,No,No,No,0,UGMJUJHUK4922,No,0,44,Offer B,Yes,44.45,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,111.5,4915.15,0,0,1955.8,6870.95,ARFVPX8751,4,Stayed,No,0,26,2827,,
5442-BXVND,1,Female,49,No,No,Yes,Yes,2,EUVADJTYU4771,Yes,2,33,None,Yes,9.97,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,24.25,838.5,0,0,329.01,1167.51,QABZNI2723,5,Stayed,No,0,73,5531,,
9753-OYLBX,1,Female,54,No,No,No,No,0,LADKVVXPT2859,No,0,1,None,Yes,8.56,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.5,20.5,0,0,8.56,29.06,ABFBSX4938,5,Joined,No,0,54,4454,,
2364-UFROM,1,Male,47,No,No,No,No,0,IHXNIJZAZ1277,No,0,30,None,Yes,32.41,No,Yes,Cable,22,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,70.4,2044.75,0,0,972.3,3017.05,VGGQTX3347,3,Stayed,No,0,68,3380,,
6656-JWRQX,1,Female,60,No,No,No,No,0,XAMPXYLOC6248,No,0,1,None,No,0,No,Yes,DSL,9,No,No,No,Yes,No,No,No,No,Month-to-Month,No,Credit Card,30.55,30.55,0,40,0,70.55,KRLHVL3338,4,Joined,No,0,57,5565,,
6473-ULUHT,1,Male,22,Yes,No,Yes,Yes,2,SQPHJKKSR3622,Yes,5,16,Offer D,Yes,9.16,Yes,Yes,DSL,59,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.9,1398.25,0,0,146.56,1544.81,NVRAVD1549,3,Stayed,No,0,43,2269,,
7688-AWMDX,1,Male,21,Yes,No,Yes,No,0,UWALJUICX9462,Yes,5,71,None,Yes,48.32,No,Yes,DSL,59,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,54.5,3778.2,0,0,3430.72,7208.92,LKXMVK4623,3,Stayed,No,0,57,4957,,
2842-BCQGE,1,Male,39,No,No,No,No,0,WBDLPCOEK9572,No,0,43,Offer B,Yes,19.66,Yes,Yes,Fiber Optic,28,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.35,3161.4,0,0,845.38,4006.78,BPKHBB2968,5,Stayed,No,0,33,4898,,
7244-QWYHG,1,Male,20,Yes,No,Yes,No,0,TWFGOPQCR8841,Yes,3,50,Offer B,No,0,No,Yes,DSL,73,Yes,No,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,44.45,2188.45,0,0,0,2188.45,IADVVQ9669,4,Stayed,No,0,54,5363,,
5312-UXESG,1,Female,43,No,No,No,No,0,FTZJMMFTX3938,No,0,41,Offer B,Yes,29.19,Yes,Yes,Fiber Optic,4,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,98.05,3990.6,0,0,1196.79,5187.39,PTLLOX3833,4,Stayed,No,0,58,5614,,
2150-WLKUW,1,Female,27,Yes,No,Yes,No,0,JXCVLDOAV8275,Yes,4,40,Offer B,Yes,42.1,Yes,Yes,DSL,52,No,Yes,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,63.9,2635,0,0,1684,4319,IEPHVR3689,3,Stayed,No,0,41,2654,,
7159-FVYPK,1,Female,23,Yes,No,Yes,Yes,3,RCVAEGODE3327,Yes,3,3,None,Yes,24.28,Yes,Yes,DSL,73,No,Yes,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.15,235,0,0,72.84,307.84,MHNZMU7175,3,Joined,No,0,22,2301,,
7032-LMBHI,1,Female,42,No,No,No,No,0,ECRWXZPCO7748,No,0,37,None,Yes,37.18,Yes,Yes,Cable,9,Yes,No,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,64.65,2347.85,0,0,1375.66,3723.51,IBIBRT9445,3,Stayed,No,0,45,5255,,
6088-BXMRG,1,Female,59,No,No,Yes,Yes,1,NLVWNJPFN3669,Yes,2,32,None,Yes,24.04,Yes,Yes,Fiber Optic,22,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.85,3089.6,0,0,769.28,3858.88,LXBXGF7815,4,Stayed,No,0,25,3149,,
4821-SJHJV,1,Female,25,Yes,No,Yes,Yes,3,IDAHUXSWJ2468,Yes,6,32,None,Yes,48.49,Yes,Yes,Fiber Optic,82,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,89.6,2901.8,0,0,1551.68,4453.48,KAXWVT8374,4,Stayed,No,0,54,4444,,
7346-MEDWM,1,Female,48,No,No,No,No,0,SSTVDFUWD5783,No,0,59,Offer B,Yes,31.23,Yes,Yes,Fiber Optic,16,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.25,4949.1,0,0,1842.57,6791.67,FPVTML2451,3,Stayed,No,0,32,4094,,
