Age,Age Group,Number of Dependents,Membership,Satisfaction Score,Tech services,Streaming services,Combined Product,Contract,Tenure in Months,Monthly Charge,Total Revenue,Churn Value
40,40,0,None,5,0,0,1,Two Year,72,25.4,2095.9,0
48,40,3,None,4,0,0,4,Month-to-Month,6,69.8,608.85,0
64,60,1,Offer D,5,0,0,1,One Year,23,20,1002.36,0
19,10,0,None,4,4,2,4,Two Year,72,109.9,10641.72,0
19,10,0,None,3,1,0,3,Month-to-Month,7,50.3,587.78,0
33,30,1,None,3,2,2,4,Month-to-Month,9,101.5,1239.31,0
52,50,0,Offer D,5,1,1,4,Month-to-Month,12,89.15,1544.31,0
43,40,0,None,4,0,0,1,Month-to-Month,1,19.4,43.37,0
45,40,0,Offer D,3,0,1,4,Month-to-Month,20,78.8,2549.1,0
25,20,0,Offer D,4,0,0,1,One Year,10,19.3,639.4,0
32,30,3,Offer D,4,2,1,4,Month-to-Month,20,96.8,2667.9,0
27,20,0,Offer D,3,0,0,1,One Year,20,20.65,1346.9,0
33,30,1,Offer D,5,0,0,1,One Year,19,19.8,593.97,0
53,50,0,Offer D,3,3,2,4,Month-to-Month,22,104.6,3273.07,0
63,60,0,Offer C,5,1,0,4,Month-to-Month,35,80.05,3295.8,0
43,40,0,None,3,0,0,3,Month-to-Month,1,45.15,87.49,0
43,40,0,Offer C,5,0,0,4,Month-to-Month,39,73.15,3069.76,0
31,30,0,None,3,2,2,4,Month-to-Month,56,105.35,7921.89,0
58,50,2,Offer D,5,0,0,3,Month-to-Month,18,45.65,1400.46,0
30,30,2,Offer D,4,1,0,4,Month-to-Month,16,79.95,2065.55,0
45,40,0,Offer A,4,2,0,2,One Year,68,54.45,4858.83,0
46,40,1,Offer A,4,3,2,3,Two Year,72,84.7,7686.7,0
52,50,0,Offer E,5,0,0,4,Month-to-Month,9,75.85,790.53,0
37,30,0,Offer C,3,1,0,3,Month-to-Month,30,48.8,1858.95,0
45,40,0,Offer D,3,2,0,2,Month-to-Month,18,35.2,657.3,0
63,60,0,None,3,2,2,1,Two Year,44,54.3,2390.45,0
47,40,2,Offer C,3,2,1,3,Month-to-Month,30,66.3,2417.9,0
44,40,0,Offer A,4,0,0,1,Two Year,71,20.9,2551.81,0
32,30,0,Offer E,5,1,0,4,Month-to-Month,1,75.35,114.24,0
55,50,2,None,3,1,2,2,One Year,22,49.45,1031.4,0
25,20,1,None,5,0,0,1,One Year,49,19.45,3157.66,0
33,30,3,None,5,1,2,4,Month-to-Month,42,92.15,4620.9,0
38,30,1,Offer E,3,0,0,1,Two Year,7,19.85,390.97,0
52,50,3,Offer A,3,3,1,4,One Year,67,100.25,6892.68,0
24,20,0,None,5,2,1,4,Month-to-Month,15,95.7,1600.65,0
42,40,0,Offer A,4,2,1,4,Two Year,67,93.15,7624,0
61,60,2,None,4,3,1,3,Two Year,53,69.7,5409.17,0
38,30,1,None,3,0,0,1,One Year,21,19.8,728.1,0
30,30,2,None,4,3,1,3,Month-to-Month,40,71.35,4012.8,0
49,40,2,None,4,0,0,1,One Year,22,20.75,1450.05,0
25,20,0,Offer C,5,1,1,1,Month-to-Month,39,40.6,1494.5,0
35,30,0,Offer E,4,0,0,1,Month-to-Month,2,20.35,52.69,0
43,40,2,None,5,0,0,1,Two Year,57,19.75,1970.87,0
49,40,3,Offer E,4,0,1,3,Month-to-Month,8,54.4,487.58,0
30,30,1,Offer E,4,0,0,1,Month-to-Month,7,20.45,191.63,0
49,40,0,None,3,1,1,3,Two Year,49,66.15,4069.73,0
47,40,0,None,3,3,0,4,One Year,65,89.85,8336.1,0
48,40,0,None,3,0,0,3,One Year,55,45.05,4310.6,0
28,20,3,Offer A,4,4,2,3,Two Year,71,86.85,6981.61,0
62,60,0,Offer C,3,4,0,4,Month-to-Month,35,96.75,4928.85,0
29,20,0,None,3,4,1,4,Month-to-Month,17,106.65,2331.36,0
20,20,0,Offer A,3,3,2,4,Two Year,72,110.15,9587.6,0
30,30,1,Offer C,3,1,1,4,One Year,28,82.85,2772.44,0
59,50,0,None,4,0,0,1,Two Year,18,20.1,830.22,0
30,30,0,None,3,1,1,3,Month-to-Month,52,59.45,3530.94,0
53,50,0,None,4,1,1,2,Month-to-Month,47,58.6,2873.8,0
44,40,0,None,5,1,0,2,Month-to-Month,23,49.7,2203.23,0
59,50,2,Offer A,3,4,0,2,Two Year,66,65.85,5873.11,0
22,20,0,None,3,0,0,4,Month-to-Month,8,73.5,770.6,0
23,20,2,Offer A,4,4,2,4,Two Year,71,113.65,8473.52,0
23,20,0,None,4,4,0,2,Two Year,46,65.65,5195.81,0
25,20,0,Offer A,3,3,2,2,Two Year,66,61.35,4323.4,0
60,60,0,None,3,2,0,4,Month-to-Month,42,85.9,4594.11,0
62,60,0,None,5,1,0,4,Month-to-Month,5,75.65,548.2,0
25,20,0,Offer C,4,2,1,3,One Year,29,70.9,2800.67,0
37,30,5,Offer C,3,1,0,3,Month-to-Month,27,49.85,1857.79,0
25,20,3,Offer C,3,0,0,1,Two Year,25,20.1,600.3,0
36,30,0,None,4,4,1,4,Month-to-Month,57,103.05,7737.78,0
47,40,0,None,3,0,1,4,Month-to-Month,13,81.9,1473.24,0
42,40,3,Offer A,3,1,1,3,One Year,71,66.2,7321.68,0
57,50,0,None,3,0,0,1,Month-to-Month,1,19.75,57.37,0
33,30,1,None,5,0,0,1,Two Year,50,24.95,2376.45,0
49,40,0,None,5,0,2,4,Month-to-Month,1,89.25,105.89,0
32,30,0,None,3,0,0,1,Month-to-Month,5,19.25,191.1,0
44,40,0,Offer A,3,4,1,4,One Year,66,104.55,7860.79,0
32,30,2,None,3,4,2,3,One Year,49,87.2,5965.43,0
32,30,3,Offer A,4,0,0,1,One Year,66,25.7,4541.99,0
31,30,2,None,5,0,1,4,Month-to-Month,11,86.2,987.44,0
29,20,0,Offer C,4,1,0,2,Month-to-Month,28,30.1,810.85,0
31,30,0,None,4,3,1,4,Two Year,65,99.35,8326.15,0
45,40,0,None,4,0,0,1,Two Year,62,19.2,2613.51,0
38,30,0,None,3,0,0,1,Month-to-Month,2,20.1,108.87,0
57,50,0,None,5,0,0,1,Month-to-Month,2,20.35,40.02,0
36,30,3,Offer B,5,0,0,1,Two Year,55,25.65,1467.2,0
64,60,0,None,5,1,2,4,One Year,30,94.4,2718.2,0
58,50,0,None,3,2,0,2,One Year,17,56.1,1566.94,0
32,30,1,None,3,3,1,2,Two Year,16,68.25,1436.77,0
25,20,0,Offer A,5,0,0,1,Two Year,72,24.75,3886.48,0
48,40,0,None,5,0,0,4,Month-to-Month,9,76.25,997.6,0
43,40,0,None,4,1,0,4,Month-to-Month,1,74.35,98.76,0
64,60,1,None,4,2,0,2,Month-to-Month,23,54.15,1545.65,0
28,20,3,None,5,0,0,1,Month-to-Month,8,19.45,174.8,0
23,20,1,None,3,2,0,1,Month-to-Month,19,34.95,610.2,0
46,40,0,Offer E,4,1,0,2,Month-to-Month,7,53.65,687.29,0
24,20,0,Offer B,3,2,2,4,One Year,61,104,9150.54,0
32,30,0,Offer B,3,3,1,2,Two Year,57,70.35,6860.65,0
31,30,3,None,4,2,1,3,One Year,15,64.85,1606.1,0
42,40,0,Offer E,3,0,0,1,Month-to-Month,1,19.65,43.32,0
39,30,0,None,3,0,0,3,Month-to-Month,12,45.9,875.43,0
48,40,0,Offer B,3,0,0,1,Two Year,54,20,2623.85,0
40,40,2,Offer E,5,0,0,3,Month-to-Month,4,44.8,273.25,0
23,20,0,None,3,0,0,1,One Year,20,20.35,952.35,0
51,50,2,None,4,2,1,2,Month-to-Month,26,45.8,1147,0
36,30,0,Offer B,4,3,2,4,One Year,53,108.95,6672.2,0
38,30,0,Offer A,3,4,2,2,Two Year,68,64.35,4669.6,0
64,60,2,Offer A,4,4,2,3,Two Year,72,90.8,7882.96,0
61,60,0,Offer D,5,0,0,1,One Year,12,24.95,587.24,0
52,50,0,Offer A,3,2,0,4,Two Year,68,84.7,6246.21,0
25,20,2,Offer B,4,3,1,3,One Year,50,70.8,5354.15,0
62,60,0,Offer E,5,1,0,3,Month-to-Month,1,54.3,98.32,0
20,20,2,Offer D,4,4,2,2,Two Year,23,91.1,2841.61,0
49,40,2,Offer B,3,0,0,1,Two Year,60,19.95,2185.3,0
21,20,0,Offer A,4,0,0,1,Two Year,72,26.45,3514.34,0
32,30,0,Offer A,3,4,1,2,Two Year,72,75.1,6418.51,0
54,50,0,Offer A,4,3,2,4,Two Year,72,110.15,8994,0
19,10,0,Offer B,4,3,2,4,One Year,51,111.5,7936.54,0
47,40,1,Offer A,5,2,2,4,One Year,70,106.5,7812.1,0
28,20,0,None,4,0,0,1,One Year,9,19.9,200.78,0
40,40,3,Offer B,4,3,2,4,Two Year,59,111.1,9275.1,0
44,40,1,Offer E,3,1,2,2,Month-to-Month,3,70.7,300.77,0
52,50,0,None,3,3,0,4,Month-to-Month,37,91.2,3816.31,0
35,30,0,None,4,4,0,2,Two Year,37,65.6,3735.71,0
29,20,2,Offer D,3,3,0,3,Month-to-Month,14,59.45,1377.81,0
58,50,0,Offer A,4,3,2,4,Two Year,72,109.95,10788.56,0
25,20,3,Offer A,4,3,0,2,Two Year,72,38.5,2763,0
51,50,0,Offer D,3,0,0,1,Month-to-Month,10,24.5,440.25,0
38,30,2,Offer E,5,0,0,1,One Year,10,19.7,659.84,0
55,50,0,Offer E,3,0,0,1,Month-to-Month,1,20.6,22.08,0
42,40,0,None,3,3,0,3,One Year,29,58,2153.84,0
37,30,0,Offer E,3,3,0,3,Month-to-Month,8,65.5,642.99,0
48,40,0,Offer B,4,0,0,1,Two Year,61,25.45,2241.93,0
35,30,1,Offer A,5,2,2,4,One Year,72,104.45,8848.28,0
50,50,2,Offer D,4,0,0,1,Month-to-Month,12,21.15,712.85,0
22,20,0,None,5,0,2,4,Month-to-Month,7,96.2,961.21,0
19,10,0,Offer E,4,0,0,3,Month-to-Month,9,44.4,696,0
54,50,2,Offer B,4,2,1,4,Two Year,58,94.35,5854.23,0
37,30,2,Offer E,4,0,0,1,Month-to-Month,2,20.3,54.79,0
24,20,0,Offer B,4,2,2,4,One Year,40,105.75,5116.55,0
43,40,0,Offer E,4,1,0,4,Month-to-Month,9,81.15,1143.51,0
62,60,0,Offer B,3,2,1,4,One Year,41,89.55,5583.77,0
27,20,0,None,4,2,0,2,Month-to-Month,26,54.75,2442.74,0
27,20,0,None,3,2,0,2,One Year,33,53.75,2367.15,0
56,50,2,None,3,3,2,4,One Year,68,105.75,7926.34,0
47,40,0,Offer B,3,2,1,2,One Year,55,64.2,5148.05,0
49,40,0,Offer D,3,1,1,4,One Year,19,87.7,2545.04,0
42,40,0,Offer B,3,1,1,4,Month-to-Month,45,89.3,4814.05,0
32,30,1,None,3,0,0,1,Two Year,70,20.15,3290.7,0
60,60,0,Offer D,4,0,0,1,Two Year,12,20.05,748.63,0
20,20,3,None,3,4,2,1,Two Year,72,67.2,4671.7,0
38,30,0,Offer D,5,0,2,4,Month-to-Month,12,94.55,1340.11,0
54,50,3,None,3,4,2,4,Two Year,70,114.75,10576.5,0
30,30,0,None,5,0,0,4,Month-to-Month,31,76.05,3429.98,0
26,20,0,None,4,1,1,4,Month-to-Month,33,90.65,3542.68,0
62,60,0,Offer B,3,2,1,3,One Year,59,68.7,5891.83,0
33,30,0,None,5,1,1,4,One Year,66,88.9,8107.48,0
28,20,3,None,4,3,0,3,One Year,37,58.75,3522.89,0
47,40,3,None,3,3,2,3,Two Year,69,86.9,8012.25,0
36,30,0,Offer D,3,1,1,3,Month-to-Month,10,59.65,743.75,0
50,50,1,Offer D,5,0,2,3,Month-to-Month,13,66.4,1224.22,0
64,60,3,None,4,0,0,1,Two Year,69,20.15,2128.93,0
52,50,2,Offer B,4,3,0,3,One Year,46,56.9,4328.8,0
36,30,2,Offer B,3,3,2,4,Month-to-Month,56,109.6,6733.64,0
28,20,3,None,3,0,0,1,Two Year,70,25.15,1875.55,0
47,40,2,None,5,2,2,2,One Year,33,79.15,3593.87,0
56,50,3,None,3,3,0,2,Two Year,72,66.75,6388.94,0
59,50,2,Offer D,3,1,0,2,Month-to-Month,19,48.8,1030.22,0
48,40,0,None,5,3,2,2,Two Year,71,80.7,8801.36,0
29,20,0,Offer E,4,0,0,1,Month-to-Month,1,20.55,27.87,0
58,50,0,Offer B,4,4,2,4,One Year,61,115.1,7332.2,0
44,40,1,Offer A,4,3,2,1,Two Year,71,59.7,4122.65,0
48,40,0,Offer A,5,2,0,4,One Year,68,86.45,6576.63,0
35,30,0,Offer B,3,2,0,2,One Year,46,33.7,1537.85,0
29,20,0,None,4,1,0,4,One Year,33,80.1,3451.73,0
64,60,1,Offer B,3,4,1,4,Two Year,53,104.05,7069.48,0
44,40,0,None,4,3,0,2,One Year,57,41.1,2258.25,0
48,40,4,None,3,0,0,1,Two Year,54,20.35,3356.57,0
59,50,1,Offer D,5,2,1,3,Month-to-Month,10,65.5,875.8,0
41,40,2,None,3,3,0,2,Month-to-Month,43,40.45,1912.85,0
42,40,0,None,4,3,2,3,Two Year,43,78.8,5092.19,0
20,20,3,None,3,0,2,4,Month-to-Month,1,90.1,114.43,0
46,40,0,Offer A,3,3,2,3,Two Year,69,82.45,7315.29,0
64,60,0,None,3,0,0,1,Two Year,61,20.25,1940.99,0
42,40,0,None,3,3,0,3,Month-to-Month,43,66.25,4023.24,0
43,40,0,None,4,0,2,4,Month-to-Month,56,89.7,5123.53,0
21,20,0,Offer A,3,4,2,1,Two Year,70,64.55,4458.84,0
27,20,2,None,3,2,1,4,One Year,49,93.65,6254.94,0
26,20,1,None,4,4,1,3,Two Year,32,73.6,2936.51,0
45,40,1,None,3,3,0,2,Two Year,37,61.45,4213.19,0
59,50,0,Offer A,4,3,2,4,One Year,69,106.4,8916.04,0
26,20,0,None,4,3,2,2,Month-to-Month,26,81.9,2325.67,0
61,60,3,None,4,2,2,4,One Year,58,105.2,8685.15,0
28,20,0,None,3,1,0,2,One Year,24,54.6,1394.31,0
27,20,2,None,3,0,0,1,One Year,5,20.55,305.5,0
24,20,1,None,3,0,0,1,Two Year,30,19.7,934.96,0
41,40,0,None,4,3,0,2,One Year,55,66.05,5513.47,0
19,10,2,None,4,4,1,1,Two Year,44,54.05,2327.75,0
55,50,0,None,4,3,0,2,One Year,47,58.9,4051.5,0
31,30,0,None,3,2,2,4,One Year,64,96.9,7531.06,0
61,60,0,None,4,0,0,1,Month-to-Month,1,19.1,63.32,0
38,30,0,Offer D,3,1,0,3,Month-to-Month,20,50,1996.44,0
23,20,0,None,4,2,1,2,Two Year,37,45.4,1548.97,0
63,60,2,None,3,0,1,4,Month-to-Month,30,85.45,3258.42,0
57,50,0,None,3,3,2,3,One Year,38,84.1,4141.83,0
22,20,0,None,4,4,2,2,Two Year,52,66.25,3330.1,0
20,20,3,Offer A,3,4,1,3,Two Year,71,76.9,5860.66,0
56,50,0,Offer A,3,3,1,3,Two Year,66,74.6,7806.02,0
45,40,0,Offer A,3,4,2,4,Two Year,72,116.95,9881.04,0
56,50,2,None,3,1,1,2,One Year,25,40.65,970.55,0
24,20,3,Offer A,4,4,2,4,Two Year,69,114.35,10295.73,0
54,50,3,None,3,2,1,3,Two Year,53,69.7,5166.34,0
26,20,0,None,3,2,2,4,Month-to-Month,26,98.65,3499,0
25,20,0,Offer D,4,1,1,3,Month-to-Month,21,61.65,2230.45,0
38,30,1,None,3,0,2,4,Month-to-Month,1,89.35,94.71,0
28,20,0,None,3,2,1,4,Month-to-Month,48,95.4,4644.5,0
24,20,0,None,3,2,0,2,One Year,26,35.4,978.6,0
39,30,0,None,4,0,0,1,Two Year,60,19.95,3066.55,0
50,50,0,Offer D,5,0,0,1,Month-to-Month,18,19.25,895.29,0
52,50,1,None,3,0,0,1,One Year,4,20.4,213.35,0
52,50,2,None,5,0,0,1,Two Year,65,24.75,4087.6,0
63,60,1,Offer A,3,0,0,1,Two Year,70,25.35,2447.35,0
44,40,2,None,3,0,0,1,Two Year,62,20,2767.86,0
58,50,2,Offer A,3,1,1,3,Two Year,66,59.75,4550.54,0
23,20,2,Offer B,3,3,2,3,Two Year,65,82.5,5563.85,0
19,10,0,None,5,0,0,1,Month-to-Month,34,20.35,1922.7,0
49,40,2,Offer D,3,1,1,4,Month-to-Month,16,90.8,2221.56,0
54,50,0,Offer A,5,3,2,4,Two Year,71,105.25,9967.74,0
45,40,0,Offer D,4,0,0,1,One Year,18,23.75,657.96,0
54,50,0,None,3,1,1,3,Month-to-Month,4,61.3,410.2,0
28,20,2,Offer B,3,3,1,3,Two Year,58,75.8,4582.21,0
33,30,0,Offer B,3,1,2,4,One Year,56,98,7370.6,0
24,20,2,Offer B,3,3,1,1,One Year,56,52,2884.9,0
58,50,0,None,4,1,1,2,Month-to-Month,4,64.4,257.4,0
34,30,0,None,3,0,0,2,Month-to-Month,10,45.8,590.7,0
52,50,0,None,4,1,0,1,Month-to-Month,4,30.5,118.4,0
63,60,0,Offer B,4,0,0,4,Month-to-Month,51,69.15,6093.36,0
29,20,0,None,3,1,2,1,One Year,6,49.25,255.6,0
45,40,2,Offer B,5,3,0,2,Two Year,63,39.35,2395.05,0
22,20,0,Offer B,3,2,2,4,Month-to-Month,48,105.1,6967.55,0
44,40,1,None,4,0,0,1,One Year,35,20.1,1537.7,0
58,50,0,None,4,0,0,1,Month-to-Month,2,19.75,43.24,0
63,60,0,Offer B,4,0,0,1,One Year,50,19.75,2886.55,0
43,40,0,None,4,0,0,4,Month-to-Month,33,70.4,4097.95,0
59,50,0,None,3,0,0,1,Two Year,31,20.45,1710.22,0
22,20,1,None,3,0,0,1,Two Year,9,20.35,468.57,0
40,40,2,Offer B,3,3,2,3,Month-to-Month,54,86.2,4757.87,0
27,20,0,Offer B,3,3,1,4,One Year,46,95.65,6071.8,0
35,30,1,Offer C,4,2,2,4,One Year,34,103.8,3616.32,0
28,20,2,Offer A,3,1,2,4,Two Year,71,97.2,9685.69,0
62,60,2,Offer B,3,4,0,3,Two Year,63,63.55,4178.54,0
56,50,0,Offer B,5,0,0,1,Two Year,51,24.95,3549.85,0
35,30,0,Offer B,4,2,2,4,Two Year,64,99,8674.68,0
54,50,0,None,3,1,2,4,Month-to-Month,15,94,1734.65,0
40,40,0,None,3,0,0,3,Month-to-Month,18,50.3,1603.06,0
35,30,2,Offer B,5,1,2,4,One Year,57,95,7940.06,0
20,20,1,None,4,2,1,3,Two Year,14,61.4,985.91,0
23,20,0,Offer A,4,4,2,4,Two Year,70,114.3,9761.9,0
33,30,0,Offer C,5,0,0,1,Two Year,38,20.05,2323.44,0
38,30,1,Offer A,3,4,0,3,Two Year,68,62.65,6858.48,0
27,20,0,Offer C,5,1,2,4,Month-to-Month,30,100.45,4211.6,0
39,30,0,Offer B,3,1,2,3,Two Year,51,75.2,4410.74,0
30,30,0,Offer C,3,2,0,4,Month-to-Month,31,84.75,3363.91,0
35,30,1,Offer A,3,4,1,3,Two Year,72,79.5,8008.18,0
62,60,0,Offer C,5,0,0,1,One Year,37,19.8,1811.34,0
19,10,0,Offer B,4,2,2,4,One Year,55,100.9,7872.5,0
55,50,3,Offer C,4,2,1,4,Month-to-Month,33,95.3,3617.03,0
23,20,3,Offer B,5,2,1,4,One Year,46,90.95,4574.56,0
63,60,3,None,3,2,0,3,Month-to-Month,1,54.5,87.71,0
43,40,1,None,3,1,0,3,Month-to-Month,19,49.6,1103.88,0
62,60,1,Offer B,4,0,0,1,Two Year,61,25,3453.4,0
28,20,0,Offer C,3,0,0,2,Month-to-Month,26,45.45,1988.97,0
50,50,0,Offer B,5,2,2,4,Month-to-Month,45,107.75,6224.25,0
23,20,2,Offer B,4,1,1,4,Two Year,62,89.1,7752.15,0
37,30,0,None,5,0,0,2,Month-to-Month,3,44.75,262.72,0
21,20,1,Offer B,3,3,1,4,One Year,41,101.6,4534.48,0
31,30,3,Offer A,3,3,2,4,Two Year,67,103.15,7783.92,0
53,50,0,Offer A,3,2,1,4,One Year,71,95.65,7227.57,0
32,30,2,Offer C,3,2,2,2,One Year,37,75.1,2700.24,0
45,40,0,None,3,3,0,3,Two Year,60,61.35,5099.4,0
50,50,0,Offer E,5,0,0,1,Month-to-Month,6,19.7,315.67,0
42,40,3,None,3,1,0,3,Month-to-Month,11,51,1134.94,0
45,40,3,None,4,0,2,4,Month-to-Month,10,88.85,1257.05,0
44,40,0,Offer C,3,0,0,1,Two Year,34,20.05,829.28,0
45,40,0,None,3,2,1,3,Two Year,62,65.1,5283.91,0
24,20,0,None,4,2,1,3,One Year,64,70.15,6588.22,0
29,20,0,Offer C,3,0,0,1,Two Year,25,20.75,1233.9,0
30,30,0,Offer C,4,2,0,2,One Year,26,56.05,2482.7,0
22,20,1,None,5,0,0,1,One Year,10,19.95,298.1,0
52,50,0,None,3,3,1,4,One Year,53,98.6,6869.52,0
59,50,0,Offer C,3,2,0,4,Month-to-Month,33,79,3158.59,0
25,20,0,Offer C,5,0,0,4,Month-to-Month,29,74.2,2468.27,0
51,50,3,Offer C,3,2,2,2,Month-to-Month,24,81,3020.17,0
63,60,1,None,3,1,0,2,Month-to-Month,20,49.6,1203.4,0
44,40,0,Offer E,3,0,1,4,Month-to-Month,1,84.6,91.94,0
45,40,3,Offer A,3,3,2,2,Two Year,72,84.2,8711.03,0
26,20,0,None,3,4,2,4,Two Year,52,106.3,8077.64,0
63,60,0,Offer E,3,0,0,4,Month-to-Month,9,69.05,920.33,0
38,30,0,Offer E,3,0,0,3,Month-to-Month,1,45.4,94.73,0
55,50,1,Offer A,4,1,2,4,Two Year,69,99.35,7440.19,0
37,30,0,Offer E,3,1,0,3,Month-to-Month,1,50.75,96.52,0
60,60,0,None,3,3,2,3,Two Year,54,87.1,5816.36,0
51,50,3,Offer C,3,0,0,1,One Year,33,20.15,1380.43,0
49,40,1,None,3,0,0,2,Month-to-Month,11,25.2,321.05,0
22,20,0,None,3,2,0,3,Month-to-Month,6,55.7,354.61,0
28,20,0,None,3,2,1,3,Month-to-Month,21,65.35,1763.76,0
25,20,3,None,4,0,0,1,Two Year,65,25.3,3960.5,0
60,60,2,None,4,0,0,1,Two Year,43,24.25,1198.78,0
37,30,2,None,3,3,0,3,Two Year,60,60.5,6288.85,0
48,40,0,None,4,0,0,2,Month-to-Month,17,25.1,382.8,0
24,20,1,Offer C,3,0,0,1,One Year,35,20.05,2182.45,0
48,40,1,None,4,1,0,2,One Year,12,30.25,368.85,0
63,60,0,None,5,0,0,1,Month-to-Month,1,20.2,33.28,0
57,50,0,Offer C,3,3,0,3,One Year,28,59.9,1971.66,0
61,60,0,Offer A,4,0,0,1,Two Year,70,25.15,2572.95,0
61,60,0,None,3,2,2,4,Month-to-Month,18,101.3,1930.73,0
46,40,0,Offer A,3,2,2,3,Two Year,70,76.95,6568,0
51,50,3,None,5,1,0,3,Month-to-Month,9,55.3,711.44,0
63,60,0,None,3,1,0,2,Month-to-Month,1,48.45,64.87,0
20,20,3,None,5,0,0,1,Two Year,18,19.35,669.25,0
61,60,0,None,4,2,0,2,Month-to-Month,1,55.7,73.38,0
19,10,0,None,4,2,0,4,One Year,55,84.25,7056.6,0
60,60,0,None,3,2,1,2,Month-to-Month,59,64.65,4726.65,0
19,10,0,None,3,0,0,4,Month-to-Month,7,69.2,766.09,0
21,20,1,None,3,2,0,2,Two Year,45,54.65,4588.15,0
40,40,2,None,3,0,0,1,One Year,54,24.75,2901.13,0
40,40,3,None,5,0,0,1,One Year,51,23.95,3386.4,0
39,30,0,None,3,3,0,3,One Year,44,59.85,3378.79,0
19,10,0,None,5,0,0,1,Month-to-Month,2,20.05,123.26,0
49,40,0,Offer A,4,1,1,4,One Year,66,92.15,7355.78,0
39,30,2,Offer A,3,2,1,2,One Year,68,44.8,2983.65,0
52,50,0,None,5,0,0,1,Two Year,31,20.9,1500.31,0
61,60,2,Offer D,3,1,0,4,Month-to-Month,21,80.35,2028.39,0
37,30,3,None,3,3,2,3,Two Year,55,85.1,5119.4,0
37,30,1,Offer D,3,0,0,1,One Year,22,19.95,1256.3,0
41,40,0,Offer A,5,3,2,3,Two Year,67,86.15,6098.25,0
50,50,0,None,4,3,0,2,Month-to-Month,4,42.4,146.4,0
36,30,0,Offer A,4,0,0,1,Two Year,70,24.25,3721.95,0
46,40,0,Offer D,4,0,0,1,Month-to-Month,20,19.6,938.55,0
50,50,2,Offer D,3,0,0,1,One Year,22,20.25,1317.65,0
25,20,0,None,5,0,0,1,Two Year,63,20.6,2342.61,0
38,30,2,Offer A,4,0,0,1,Two Year,70,19.8,4769.55,0
25,20,0,Offer E,3,0,1,4,Month-to-Month,5,80.2,628.55,0
61,60,2,Offer A,3,4,2,4,Two Year,72,116.4,10621.17,0
27,20,0,Offer D,3,1,0,2,Month-to-Month,13,31.65,389.95,0
63,60,0,None,3,3,1,4,Month-to-Month,61,94.15,6813.38,0
50,50,0,Offer E,5,0,0,1,Month-to-Month,1,20.65,22.12,0
35,30,0,Offer E,4,0,0,1,Month-to-Month,4,20.15,214.66,0
64,60,0,None,3,1,0,3,Two Year,35,55.25,2637.75,0
62,60,0,Offer A,5,2,2,3,Two Year,72,82.15,7369.02,0
46,40,0,Offer B,3,4,0,4,Month-to-Month,44,95.1,5500.23,0
40,40,1,None,3,2,1,4,Month-to-Month,37,95.15,5050.96,0
36,30,0,Offer B,5,2,2,3,One Year,61,79.8,6685.48,0
34,30,0,Offer A,3,3,1,3,Two Year,70,74.8,5895.4,0
52,50,0,Offer B,5,0,0,1,Month-to-Month,41,20.45,1410.28,0
25,20,1,Offer A,4,4,1,2,One Year,70,78.35,7958.95,0
34,30,0,Offer B,4,0,0,1,One Year,51,19.1,2503.63,0
63,60,1,Offer B,3,0,0,1,Two Year,42,20,965.43,0
43,40,0,Offer B,5,0,0,1,One Year,48,19.95,1533.46,0
54,50,0,Offer B,3,0,0,1,Two Year,48,24,2662.41,0
36,30,0,None,5,0,0,1,One Year,27,19.15,1046.21,0
49,40,2,None,4,0,0,1,Month-to-Month,25,19.15,954.85,0
56,50,0,Offer D,5,0,0,1,Two Year,13,19.75,397.18,0
41,40,0,None,3,4,1,3,One Year,31,75.5,3272.92,0
30,30,2,Offer D,4,0,1,4,Month-to-Month,23,83.75,2652.88,0
58,50,0,None,5,0,0,1,Month-to-Month,2,19.4,74.35,0
42,40,0,Offer B,3,0,0,1,Two Year,65,26.5,3889.7,0
31,30,1,Offer B,3,0,0,1,One Year,55,19.15,2521.6,0
36,30,1,None,3,1,1,2,One Year,35,40.9,1383.6,0
50,50,0,Offer E,5,3,2,2,Two Year,6,80.25,631.1,0
26,20,0,Offer D,5,0,0,4,Month-to-Month,17,70.8,1816.96,0
50,50,2,Offer D,4,1,1,3,Month-to-Month,10,60.2,761.2,0
62,60,2,Offer D,4,2,0,3,One Year,15,55.2,969,0
51,50,1,Offer D,3,2,0,3,One Year,13,54.15,956.24,0
48,40,0,Offer B,3,3,0,3,One Year,45,62.55,3174.45,0
52,50,1,Offer A,3,4,0,3,Two Year,72,70.45,5658.9,0
27,20,1,None,3,2,0,4,One Year,68,85.5,7714.16,0
30,30,3,None,3,2,0,2,Month-to-Month,38,54.5,3834.31,0
35,30,0,None,3,0,0,1,Month-to-Month,2,20.75,99.54,0
43,40,0,Offer D,5,0,0,1,Month-to-Month,11,20.35,741.93,0
58,50,0,None,4,2,2,4,Two Year,72,104.8,10385.38,0
26,20,0,Offer B,5,1,0,3,Month-to-Month,40,51.1,3472.5,0
28,20,2,Offer D,3,0,0,1,Month-to-Month,22,20.55,1437.19,0
19,10,0,Offer D,4,2,1,3,Month-to-Month,11,64.05,1274.51,0
46,40,0,Offer E,4,0,0,2,Month-to-Month,3,25,78.25,0
58,50,0,Offer B,4,0,0,1,Two Year,58,20.3,2828,0
