Customer ID,Age,Number of Dependents,Membership,Satisfaction Score,Tech services,Streaming services,Combined Product,Contract,Tenure in Months,Monthly Charge,Total Revenue,Churn Value
5222-IMUKT,40,0,None,3,0,2,1,Month-to-Month,32,91.05,4385.1,0
6685-XSHHU,45,2,None,3,0,0,4,Two Year,60,20.95,3197.75,0
8901-UPRHR,40,1,Offer A,3,3,2,1,Two Year,72,109.2,10881.61,0
3845-FXCYS,55,0,None,2,0,0,4,Month-to-Month,2,19.65,46.8,0
5857-XRECV,44,3,None,5,0,0,4,One Year,2,20.5,100.27,0
0725-CXOTM,29,0,None,4,3,2,3,One Year,36,89.65,4957.3,0
4343-EJVQB,48,0,None,5,1,0,1,Month-to-Month,7,74.35,545.29,0
3427-GGZZI,30,0,None,5,1,1,1,Month-to-Month,19,89.1,2482.83,0
3154-CFSZG,57,1,None,3,2,1,1,Month-to-Month,47,90.05,5934.95,0
2220-IAHLS,49,0,None,3,0,0,4,Month-to-Month,1,19.4,22.25,0
4377-VDHYI,29,3,None,1,2,1,1,One Year,32,90.8,4196.65,0
4937-QPZPO,62,3,None,5,1,2,1,One Year,61,99.9,8348.29,0
2925-VDZHY,64,2,Offer A,3,4,2,3,Two Year,72,88.7,8562.71,0
6981-TDRFT,25,1,None,3,2,2,2,One Year,44,54.3,2327.1,0
3413-CSSTH,40,0,None,3,1,0,2,Month-to-Month,41,55.7,2508.15,0
8033-VCZGH,27,0,None,3,2,2,1,One Year,50,103.95,6395.3,0
0224-NIJLP,30,3,Offer E,3,0,0,4,Two Year,8,20.15,188.46,0
7542-CYDDM,61,0,None,3,0,0,4,Month-to-Month,18,20.05,771.96,0
4718-WXBGI,21,1,Offer A,5,4,2,2,Two Year,72,91.95,8566.1,0
5716-LIBJC,29,2,Offer D,5,2,2,1,One Year,13,104.15,1452.21,0
2868-LLSKM,50,2,Offer A,3,2,0,1,One Year,68,83.65,6770.33,0
2988-QRAJY,27,0,Offer A,3,3,2,1,Two Year,69,110.05,7801.58,0
0071-NDAFP,31,3,None,5,0,0,4,Two Year,25,25.5,1178.43,0
7328-ZJAJO,19,2,None,1,0,0,4,Two Year,59,19.5,1783.74,0
1090-PYKCI,19,3,Offer A,5,4,1,1,One Year,69,105.1,8933.18,0
3058-WQDRE,37,0,Offer D,3,0,0,4,Month-to-Month,13,25.15,283.26,0
2279-AXJJK,27,0,None,4,2,1,1,Month-to-Month,52,95.65,5541.48,0
0909-SELIE,53,0,None,4,4,1,3,Two Year,61,80.8,7495.96,0
3417-TSCIC,19,0,None,4,0,0,2,One Year,29,24.85,788.05,0
1042-HFUCW,37,1,Offer C,5,2,0,3,One Year,25,54.75,2248.09,0
6537-OTKMY,52,0,Offer D,2,1,2,2,One Year,15,50.75,655.65,0
8999-EXMNO,48,3,Offer D,3,0,0,4,Two Year,19,20.15,989.88,0
6725-TPKJO,28,0,None,3,0,0,4,Two Year,44,20.05,2921.26,0
7162-WPHPM,44,3,None,5,4,0,3,Two Year,58,71.6,6537.77,0
1599-MMYRQ,27,3,None,3,2,0,1,One Year,62,81.45,7428.44,0
8821-KVZKQ,52,2,Offer A,5,3,2,4,One Year,70,58.4,4080.62,0
6434-TTGJP,49,2,Offer D,3,4,1,4,Two Year,10,53.7,498.03,0
0042-JVWOJ,64,0,Offer C,2,0,0,4,One Year,26,19.6,1430.8,0
0130-SXOUN,55,0,Offer A,4,1,1,1,Month-to-Month,66,89.4,9200.36,0
2330-PQGDQ,36,3,None,1,2,0,1,One Year,51,84.2,4744.57,0
1452-UZOSF,31,1,Offer A,3,4,1,1,Two Year,72,106.1,8040.73,0
2097-YVPKN,56,0,None,1,0,0,4,Two Year,65,25.75,1931.51,0
8597-CTXVJ,31,1,None,3,3,0,2,One Year,70,64.95,6394.03,0
6631-HMANX,39,0,None,4,3,2,2,Two Year,72,85.45,8470.3,0
9962-BFPDU,61,3,None,4,0,0,4,Month-to-Month,1,20.05,36.07,0
6394-HHHZM,27,0,Offer E,3,0,0,4,Month-to-Month,3,20.7,172.73,0
5995-LFTLE,39,0,None,3,0,0,4,Two Year,58,25.3,4303.59,0
0665-XHDJU,21,0,None,3,1,2,1,Two Year,72,99.4,9802.1,0
8265-HKSOW,35,2,None,3,4,1,1,Two Year,72,107.45,8946.38,0
3544-FBCAS,36,1,None,5,3,2,3,Two Year,72,83.6,6883.78,0
4759-PXTAN,34,0,None,5,2,2,3,One Year,59,80.1,5889.13,0
7054-DMVAS,47,0,None,2,2,1,3,Two Year,54,65.3,4524.86,0
3428-MMGUB,34,0,None,1,1,1,1,Two Year,60,89.55,5657.2,0
6549-BTYPG,19,0,None,5,3,2,2,Two Year,60,60.8,3603.45,0
7823-JSOAG,39,0,None,3,0,0,1,Month-to-Month,3,74.5,238.36,0
3705-RHRFR,52,0,None,3,1,2,1,Two Year,69,99.15,10004.5,0
9374-YOLBJ,29,5,Offer E,5,0,0,4,Month-to-Month,1,19.25,44.35,0
9074-KGVOX,44,3,None,3,1,1,2,Month-to-Month,50,39.45,2021.35,0
6128-DAFVY,58,0,None,3,0,2,2,Month-to-Month,56,44.85,2564.95,0
9933-QRGTX,59,0,None,5,2,2,1,Two Year,60,97.2,7561.75,0
5066-GFJMM,55,0,Offer E,4,0,0,4,Month-to-Month,3,19.9,169.83,0
2661-GKBTK,39,3,None,2,2,2,3,Two Year,60,76.95,6175.95,0
0458-HEUZG,58,0,Offer D,2,2,0,4,Two Year,13,35.4,550.4,0
7268-WNTCP,45,2,None,3,0,0,4,Two Year,62,20.45,1413.29,0
0824-VWDPO,58,0,None,4,2,1,1,One Year,45,96.75,4513.4,0
8409-WQJUX,37,0,Offer C,3,2,2,4,One Year,25,54.2,1423.15,0
2578-JQPHZ,30,0,Offer B,1,2,2,1,Two Year,44,100.1,6532.15,0
3278-FSIXX,34,0,Offer E,5,0,0,2,Month-to-Month,2,45.25,153.2,0
9746-UGFAC,50,0,Offer D,2,0,0,4,One Year,22,20.85,676.15,0
2946-KIQSP,59,0,Offer C,1,2,0,4,Month-to-Month,35,33.45,1205.85,0
0625-AFOHS,40,1,Offer C,3,0,0,4,Two Year,29,20.2,1557.56,0
4636-OLWOE,20,2,Offer B,3,3,0,2,One Year,54,61,3507.69,0
4685-ERGHK,45,0,Offer B,3,0,1,1,One Year,57,86.9,6995.81,0
0885-HMGPY,55,0,Offer B,5,4,0,2,Two Year,62,69.4,6787.56,0
5003-OKNNK,44,3,Offer D,5,0,0,4,One Year,15,20.35,1035.55,0
7208-PSIHR,50,0,None,3,2,2,1,Two Year,70,104.3,7600.7,0
4012-ZTHBR,33,2,Offer D,3,0,0,2,Month-to-Month,21,44.95,1744.2,0
0489-WMEMG,61,3,Offer D,4,1,0,2,One Year,23,49.45,1713.9,0
7435-ZNUYY,24,0,Offer E,3,0,0,4,One Year,6,20.6,189.62,0
1354-YZFNB,53,3,Offer E,1,0,0,4,Two Year,4,19.55,185.16,0
2985-FMWYF,46,0,Offer D,5,0,2,1,Month-to-Month,23,93.5,2758.31,0
2812-ENYMO,22,0,Offer C,2,2,2,4,One Year,26,54.55,1362.85,0
2717-HVIZY,24,2,Offer E,2,0,0,4,Month-to-Month,8,20.05,288.88,0
3422-GALYP,20,0,Offer E,3,1,0,1,Month-to-Month,2,79.45,202.37,0
2890-WFBHU,26,0,Offer B,3,4,1,3,One Year,59,79.85,4900.56,0
0327-WFZSY,62,3,Offer C,1,1,2,1,One Year,39,100,4509.86,0
7977-HXJKU,45,2,Offer D,2,0,0,4,Two Year,21,19.6,976.6,0
7033-CLAMM,60,2,Offer B,3,0,0,4,Two Year,48,20.2,1921.97,0
0864-FVJNJ,63,1,Offer B,4,4,2,1,One Year,64,113.35,7679.87,0
7356-IWLFW,43,1,Offer B,3,1,0,1,Month-to-Month,46,80,4023.62,0
9541-PWTWO,32,0,Offer B,3,2,2,3,Two Year,52,80.95,6246.87,0
3967-VQOGC,54,1,None,4,0,0,4,Two Year,67,24.9,2848.06,0
6308-CQRBU,32,0,None,5,3,2,1,Two Year,71,109.25,9822.08,0
0186-CAERR,22,0,None,3,4,2,1,One Year,71,116.3,8514.03,0
3043-SUDUA,35,0,Offer C,2,0,0,4,Month-to-Month,32,19.9,1098.51,0
5442-BHQNG,32,0,None,3,0,0,1,Month-to-Month,2,70.35,228.79,0
2169-RRLFW,48,0,None,4,0,0,4,Two Year,71,25.6,2682.03,0
5872-OEQNH,29,0,Offer B,2,2,1,2,One Year,60,44.45,2773.9,0
8873-GLDMH,45,0,None,3,0,0,1,Month-to-Month,6,73.85,567.44,0
5696-JVVQY,56,3,Offer B,1,3,1,3,Two Year,48,70.1,3482,0
8946-BFWSG,19,3,Offer B,1,0,0,4,Two Year,63,25.25,3116.55,0
0547-HURJB,19,2,Offer D,3,0,0,4,Month-to-Month,12,21.05,468.36,0
8845-LWKGE,56,1,Offer C,3,2,1,2,One Year,30,64.5,3087.35,0
0691-NIKRI,41,0,Offer B,5,2,2,1,One Year,40,105.95,5004.4,0
5022-JNQEQ,39,1,None,4,1,0,1,Month-to-Month,9,75.85,720.4,0
3249-VHRIP,38,0,Offer B,3,2,1,4,Two Year,62,43.6,2748.7,0
3736-BLEPA,50,0,Offer C,3,2,1,1,One Year,28,91.25,2866.97,0
4701-LKOZD,64,0,None,3,4,2,2,Two Year,70,89.75,8544.3,0
6603-QWSPR,20,0,Offer B,1,3,2,1,Two Year,46,104.4,5173.76,0
9921-QFQUL,33,0,Offer D,5,1,1,1,Month-to-Month,23,90.15,2554.86,0
1929-ZCBHE,27,1,Offer B,5,3,0,2,One Year,47,40.3,1794.8,0
4378-MYPGO,41,2,None,2,3,2,1,Two Year,68,105.25,9308.35,0
4129-LYCOI,28,1,None,2,2,2,1,Two Year,67,104,7879.23,0
7798-JVXYM,52,0,Offer D,2,1,2,3,Month-to-Month,14,69.65,1439.54,0
8647-SDTWQ,59,2,Offer B,4,0,0,1,Month-to-Month,57,74.3,6935.5,0
2696-ECXKC,34,1,Offer B,4,1,2,1,One Year,55,100.9,7713.5,0
2081-KJSQF,25,0,None,5,0,0,4,Month-to-Month,1,20.25,63.21,0
3323-CPBWR,61,0,Offer D,4,2,1,1,Month-to-Month,23,96.9,2280.95,0
3384-CTMSF,61,0,Offer B,3,2,2,1,Month-to-Month,47,104.1,7423.58,0
0902-RFHOF,38,0,None,4,0,0,4,One Year,38,20.1,1574.84,0
7718-RXDGG,54,0,Offer D,4,0,0,1,Month-to-Month,15,68.6,1561.15,0
1025-FALIX,49,0,None,3,0,0,1,Month-to-Month,26,69.05,2790.91,0
3451-VAWLI,62,2,None,3,0,0,4,Two Year,35,19.7,1269.75,0
3407-QGWLG,23,1,None,4,0,0,4,Month-to-Month,3,20.05,189,0
2347-WKKAE,52,0,None,4,2,1,1,Month-to-Month,42,94.4,5743.32,0
8735-DCXNF,34,0,Offer D,4,2,0,3,Month-to-Month,10,54.95,787.35,0
3214-IYUUQ,19,0,None,4,3,1,1,One Year,61,93.7,6483.51,0
1936-UAFEH,43,0,None,4,3,2,1,Two Year,68,110.25,10629.11,0
3587-PMCOY,37,0,Offer D,4,2,2,1,One Year,10,98.9,1528.25,0
1027-LKKQQ,35,3,None,3,3,2,3,Two Year,72,80.45,6819.97,0
7148-XZPHA,43,3,None,4,2,0,1,Month-to-Month,55,79.4,4978.2,0
5309-TAIKL,42,0,None,3,2,1,3,Month-to-Month,7,62.8,476.33,0
6856-RAURS,50,0,None,3,0,0,1,Month-to-Month,2,74.9,218.21,0
8778-LMWTJ,28,0,None,1,1,0,1,Month-to-Month,9,74.85,825.65,0
9717-IOAAF,54,1,None,4,0,0,4,Two Year,27,25.85,860.1,0
2845-KDHVX,57,0,None,4,3,1,3,Two Year,64,68.3,5869.36,0
0848-SOMKO,23,0,None,5,3,1,2,Two Year,70,48.4,3442.8,0
1535-VTJOQ,19,0,None,3,0,0,4,Two Year,24,25.15,1192.36,0
6368-TZZDT,62,2,None,3,0,0,4,Two Year,4,19.5,111.13,0
0943-ZQPXH,46,1,None,3,1,2,1,Month-to-Month,44,92.95,5277.9,0
1293-BSEUN,64,3,None,1,0,0,4,Two Year,72,20.7,1979.1,0
1302-TPUBN,58,0,None,4,0,0,4,Two Year,66,19.35,2641.98,0
0927-CNGRH,42,3,None,3,0,0,4,Month-to-Month,1,19.55,50.18,0
8608-OZTLB,59,3,None,4,4,1,3,One Year,38,74.05,3997.4,0
2335-GSODA,36,3,None,4,3,0,2,Two Year,23,40.1,857.75,0
1952-DVVSW,23,0,None,3,0,0,4,One Year,10,20.1,324.8,0
6656-GULJQ,25,2,None,5,3,2,3,Two Year,72,83.55,7710.42,0
9853-JFZDU,20,0,None,3,2,0,3,Month-to-Month,35,56.85,2588.75,0
3777-XROBG,52,2,None,3,0,0,4,Two Year,58,19.55,3603.81,0
6994-FGRHH,37,3,None,5,3,2,1,One Year,70,106.15,7732,0
4000-VGMQP,56,3,None,5,2,2,2,One Year,38,78.95,3382.01,0
3999-WRNGR,39,3,None,2,1,2,4,Month-to-Month,60,49.75,3069.45,0
3466-RITXD,34,0,None,1,2,1,1,Month-to-Month,26,92.4,3327.14,0
2680-XKKNJ,60,0,None,1,3,0,3,One Year,8,58.2,639.41,0
2101-RANCD,50,0,None,3,0,0,1,Month-to-Month,55,73.1,4636.05,0
7921-BEPCI,40,0,None,5,2,0,3,Two Year,72,59.75,5174.36,0
8510-TMWYB,61,3,None,4,2,0,2,Two Year,54,59.8,4489.53,0
3258-ZKPAI,26,1,None,3,4,2,1,Two Year,72,116.6,9843.63,0
1428-IEDPR,54,0,None,5,3,2,1,Two Year,52,109.3,6869.15,0
4450-YOOHP,56,0,None,3,1,2,2,Month-to-Month,39,50.65,1901.89,0
6728-CZFEI,28,0,None,3,0,1,3,One Year,15,56.15,995.07,0
3653-NCRDJ,39,1,None,5,0,0,4,One Year,43,19.2,1410.48,0
6519-ZHPXP,51,2,None,5,4,2,1,Two Year,72,108.3,10685.12,0
3472-QPRCH,43,1,None,5,0,0,4,Two Year,40,25.25,2080.39,0
8224-UAXBZ,55,0,None,3,2,1,2,One Year,58,45.35,2536.02,0
9610-WCESF,44,0,None,5,2,1,4,Two Year,67,43.9,3062.75,0
2486-WYVVE,47,0,None,2,2,2,3,One Year,31,79.3,2580.72,0
1422-DGUBX,64,0,None,4,1,0,1,One Year,32,79.25,3981.71,0
2999-AANRQ,23,0,None,5,3,1,3,Two Year,21,71.05,2012.29,0
8668-KNZTI,42,0,None,3,2,0,3,One Year,52,53.75,5238.33,0
0480-KYJVA,42,3,None,5,0,0,4,Two Year,72,24.25,5161.94,0
9746-YKGXB,48,2,None,3,2,1,2,One Year,52,44.25,2252.6,0
3926-YZVVX,62,0,None,1,1,0,2,One Year,41,50.05,2538.27,0
6000-UKLWI,46,0,None,4,0,0,4,Two Year,41,20.15,2279.56,0
6332-FBZRI,39,1,None,2,4,0,3,One Year,67,69.35,7069.33,0
2096-XOTMO,40,3,None,4,0,0,4,Month-to-Month,16,19.35,447.78,0
3266-FTKHB,35,0,None,1,0,0,4,Two Year,17,19.15,785.04,0
8221-EQDGL,27,0,None,5,3,0,3,Month-to-Month,35,61,3005.95,0
2346-LOCWC,52,2,None,3,0,0,4,Two Year,58,20.5,2654.36,0
0298-XACET,35,2,None,3,3,1,2,Two Year,52,50.2,2526.99,0
7560-QJAVJ,60,0,None,2,3,2,3,Two Year,70,79.6,8887.51,0
2995-YWTCD,20,1,None,5,0,0,4,Two Year,19,24.9,1067.72,0
9137-UIYPG,33,3,None,4,3,2,1,Month-to-Month,35,106.9,4785.13,0
2809-ZMYOQ,33,0,None,4,1,2,1,Month-to-Month,32,101.35,4663.86,0
5084-OOVCJ,25,3,None,3,2,0,3,Month-to-Month,17,55.35,1264.41,0
0254-WWRKD,44,3,Offer A,3,1,0,2,One Year,67,50.55,6574.05,0
7727-SHVZV,56,0,None,2,0,0,4,Month-to-Month,9,19.5,544.82,0
5339-PXDVH,43,0,Offer E,4,1,1,1,Month-to-Month,4,90.65,494.23,0
8782-NUUOL,62,0,None,3,3,2,3,One Year,60,79,6908.9,0
7601-WFVZV,35,0,Offer E,5,0,0,4,Month-to-Month,1,19.55,37.49,0
4609-KNNWG,36,3,None,5,0,0,4,Two Year,27,19.9,614.9,0
9529-OFXHY,20,0,None,3,1,1,1,Month-to-Month,15,87.75,1449.2,0
2669-QVCRG,32,0,None,2,1,0,1,Month-to-Month,41,81.3,3511.68,0
2478-EEWWM,21,0,Offer B,5,0,2,2,Month-to-Month,59,44.3,2686.75,0
9174-IHETN,45,2,Offer B,2,0,0,1,Two Year,50,70.35,5339.1,0
2233-TXSIU,20,2,None,2,2,1,2,One Year,17,44.45,792.15,0
9644-UMGQA,48,3,Offer E,3,1,0,3,Month-to-Month,6,49.15,503.85,0
0419-YAAPX,44,0,Offer B,4,1,1,1,Month-to-Month,49,85.3,4994.24,0
0872-CASZJ,30,0,Offer B,5,2,1,2,One Year,59,69.1,5306.4,0
8164-OCKUJ,45,2,Offer B,3,0,0,4,Two Year,59,20.6,1431.73,0
3094-JOJAI,63,0,None,1,0,0,1,Month-to-Month,18,74.15,1465.84,0
9494-MRNYX,22,0,None,3,0,0,1,Month-to-Month,10,75.05,966.1,0
2599-CZABP,57,0,Offer D,4,0,0,3,One Year,14,44.6,1270.55,0
7945-PRBVF,47,0,None,3,0,0,4,Two Year,35,21.45,1307.45,0
4544-RXFMG,48,2,Offer E,3,0,0,3,One Year,8,43.45,399.74,0
0859-YGKFW,56,3,Offer D,5,0,0,4,One Year,18,20.05,850.98,0
1150-FTQGN,35,3,Offer B,5,2,1,1,One Year,60,94.15,8694.2,0
7196-LIWRH,61,0,Offer E,5,0,0,4,Two Year,6,19.55,168.55,0
5448-VWNAM,49,3,Offer D,5,3,1,3,Month-to-Month,19,75.9,1527.98,0
1177-XZBJL,35,2,Offer B,2,3,0,3,One Year,53,64.15,5482.76,0
9330-VOFSZ,34,0,Offer B,3,3,2,1,Two Year,60,110.8,8444.71,0
0939-EREMR,40,1,Offer D,3,2,0,2,Month-to-Month,13,53.45,1021.02,0
9389-ACWBI,47,2,None,3,0,0,1,Month-to-Month,5,69.95,327.3,0
3644-QXEHN,60,1,Offer D,5,1,2,1,Month-to-Month,13,97,1907.1,0
2911-IJORQ,42,0,None,5,4,2,3,One Year,37,90.6,4996.93,0
5921-NGYRH,40,0,Offer B,4,1,0,1,Month-to-Month,64,73.55,7840.34,0
5998-DZLYR,55,0,Offer B,2,2,1,1,Two Year,61,94.35,7206.66,0
3985-HOYPM,29,0,None,5,0,0,4,One Year,26,19.4,687.18,0
9548-LERKT,32,0,None,5,0,0,4,Two Year,24,19.75,1123.71,0
6576-FBXOJ,29,0,Offer D,2,2,2,2,One Year,17,54.6,887.07,0
4310-KEDTB,24,2,None,5,1,0,2,Month-to-Month,26,29.8,776.22,0
4062-HBMOS,33,0,Offer B,3,2,2,1,Month-to-Month,52,103.05,5599.97,0
2676-ISHSF,22,0,None,1,0,0,4,Month-to-Month,1,20.3,49.49,0
9236-NDUCW,34,0,Offer D,4,2,0,2,Two Year,21,35.1,770.4,0
4753-PADAS,23,0,Offer A,4,2,2,1,One Year,67,105.7,8522.77,0
6103-QCKFX,36,3,Offer B,1,2,0,3,Month-to-Month,44,56.25,4367.57,0
7781-EWARA,19,3,Offer A,3,3,2,4,One Year,70,60.35,4089.47,0
7018-FPXHH,45,2,Offer B,5,3,0,3,Two Year,56,59.8,4695.88,0
0572-ZJKLT,32,1,Offer B,4,3,1,1,Two Year,46,99.65,6886.81,0
5135-RDDQL,37,1,Offer B,4,1,0,3,Two Year,63,50.65,4779.37,0
1353-LJWEM,23,0,Offer D,3,3,0,3,Month-to-Month,11,60.9,955.62,0
1794-SWWKL,22,2,Offer D,1,2,0,3,Month-to-Month,15,59.65,1199.85,0
6166-YIPFO,33,0,Offer A,3,4,2,2,Two Year,72,64.7,4886.05,0
9332-GYWLO,23,2,None,3,0,1,3,Month-to-Month,6,54.85,496.97,0
4184-VODJZ,62,2,Offer B,3,1,1,1,One Year,63,91.35,8808.98,0
1092-WPIVQ,33,1,Offer D,2,0,0,4,Two Year,18,25.1,1125.96,0
7233-IOQNP,34,0,Offer B,4,2,0,4,Month-to-Month,43,34,1456.13,0
2834-JKOOW,60,0,Offer D,3,4,0,2,One Year,15,45.9,677.18,0
2400-FEQME,57,3,Offer B,5,0,0,4,Two Year,55,20.5,3423.82,0
4957-SREEC,38,1,Offer A,2,0,0,4,Two Year,70,20.35,3647.26,0
4923-ADWXJ,33,0,None,3,2,1,3,Month-to-Month,25,65.8,1680.86,0
3439-GVUSX,45,0,None,1,0,0,2,Month-to-Month,1,24.4,24.4,0
5949-HGVJL,35,0,None,3,2,2,3,Month-to-Month,26,73.05,2567.97,0
5203-XEHAX,55,0,None,1,2,1,3,One Year,34,64.35,3555.7,0
1635-HDGFT,29,1,Offer D,5,0,0,4,Two Year,19,20.5,1048.03,0
8050-XGRVL,22,3,Offer B,5,2,0,3,One Year,62,54.75,5457.89,0
9828-QHFBK,60,0,None,3,1,0,3,Month-to-Month,24,51.15,2090.98,0
5012-YSPJJ,20,1,None,1,2,0,3,Month-to-Month,31,54.35,2423.24,0
6728-VOIFY,20,0,Offer B,4,1,2,1,One Year,63,96,7431.88,0
4891-NLUBA,46,3,Offer B,4,3,2,2,Two Year,61,61.45,3751.15,0
8969-PRHFK,32,0,Offer D,2,0,0,4,One Year,18,19.65,436.81,0
0661-KQHNK,38,3,None,4,0,0,4,One Year,6,19,285.56,0
8709-KRDVL,44,0,None,5,1,2,1,Month-to-Month,33,100,3867.41,0
1427-VERSM,62,0,Offer B,4,2,2,1,Month-to-Month,56,98.7,6061.5,0
9801-NOSHQ,50,3,Offer D,5,0,0,4,One Year,23,19.8,493.05,0
6339-YPSAH,54,0,None,5,1,0,1,Month-to-Month,9,73.8,770.95,0
2159-TURXX,26,0,None,5,0,0,4,Month-to-Month,5,20.05,206.35,0
1548-FEHVL,40,0,None,3,2,2,1,Month-to-Month,61,106.2,8062.46,0
3795-CAWEX,21,2,Offer A,4,4,2,1,Two Year,70,116.55,11006.2,0
6215-NQCPY,53,0,Offer D,5,1,2,1,Month-to-Month,15,99.7,1718.55,0
5647-URDKA,27,1,None,4,0,0,4,Two Year,8,19.7,222.81,0
2229-DPMBI,19,2,None,5,0,0,4,Two Year,8,19.5,267.83,0
9626-WEQRM,53,0,None,1,1,0,2,Month-to-Month,4,29.15,120.05,0
2188-SXWVT,31,0,Offer C,3,2,0,3,One Year,34,55,3352.93,0
6258-PVZWJ,38,0,Offer A,3,4,2,3,Two Year,68,90.8,7107.29,0
1094-BKOSX,52,2,None,3,3,1,4,One Year,45,51,2264.5,0
2978-XXSOG,33,0,Offer D,3,2,0,3,Month-to-Month,22,59.05,1974,0
2342-CKIAO,39,0,None,4,0,0,4,Month-to-Month,2,20.3,66.56,0
6953-PBDIN,50,0,Offer A,1,3,1,3,Two Year,70,72.95,8026.15,0
3898-BSJYF,23,1,Offer D,4,3,1,2,One Year,10,73.55,835.7,0
3938-YFPXD,55,0,Offer A,4,3,2,3,Two Year,72,84.3,8087.26,0
7696-AMHOD,23,1,None,3,2,2,3,One Year,49,78,4268.63,0
9558-IHEZX,57,0,Offer A,3,3,2,1,Two Year,71,106.75,7491.28,0
9617-UDPEU,50,0,None,4,0,0,4,One Year,22,19.25,1191.35,0
6340-DACFT,37,3,None,4,0,0,4,Two Year,50,20.55,1576.75,0
4955-VCWBI,51,2,None,5,0,0,4,One Year,43,20,2331.55,0
6813-GZQCG,21,1,None,5,0,0,4,Two Year,45,24.65,2861.95,0
3389-KTRXV,61,3,None,5,0,0,4,Two Year,23,23.85,789.18,0
3118-UHVVQ,41,0,Offer A,4,0,0,4,Two Year,68,25.8,3075.66,0
3205-MXZRA,47,0,Offer C,5,1,1,3,One Year,26,59.45,1591.76,0
8317-BVKSO,27,0,None,5,0,0,4,Month-to-Month,14,20.05,427.96,0
5702-KVQRD,34,0,Offer A,5,3,2,3,Two Year,71,82.55,7835.56,0
0083-PIVIK,25,0,None,1,4,1,3,One Year,64,81.25,5958.91,0
6169-PGNCD,61,0,None,5,4,1,3,Two Year,57,74.3,4534,0
4657-FWVFY,51,2,None,3,2,1,1,Month-to-Month,40,96.35,5092.2,0
2257-BOVXD,48,0,None,5,1,1,3,Month-to-Month,14,66.6,1289.46,0
7729-JTEEC,33,1,None,2,0,0,3,Month-to-Month,2,44.5,151.79,0
9696-RMYBA,56,0,None,3,0,1,1,Month-to-Month,5,80.1,460.3,0
8690-UPCZI,26,2,Offer C,3,2,1,3,One Year,29,69.05,3062.75,0
9770-LXDBK,42,0,Offer E,3,0,0,4,Month-to-Month,3,20.4,107.52,0
4086-WITJG,53,1,Offer A,2,0,0,4,Two Year,71,19.7,2356.16,0
8344-WFMFH,34,2,Offer E,5,1,0,2,Month-to-Month,9,50.1,732.81,0
8822-KNBHV,30,0,None,1,3,2,3,One Year,48,83.45,6072.33,0
8404-FYDIB,19,0,Offer C,3,2,0,1,Month-to-Month,26,86.65,3505.37,0
2791-SFVEW,63,0,Offer E,2,0,0,4,Month-to-Month,9,20.15,551.26,0
6762-NSODU,46,3,None,4,0,0,4,Two Year,46,19.4,1541.43,0
9888-ZCUMM,48,1,None,3,3,2,2,Two Year,64,60.05,3845.45,0
1074-WVEVG,29,0,None,3,0,0,4,One Year,59,20.35,3121.37,0
9979-RGMZT,20,0,Offer E,3,1,2,1,One Year,7,94.05,888.88,0
2108-GLPQB,49,0,Offer C,4,1,0,3,Month-to-Month,25,55.55,1695.3,0
5474-LAMUQ,56,0,Offer C,2,0,0,4,One Year,24,20.1,1393.1,0
3468-DRVQJ,42,1,None,2,2,1,2,One Year,10,70.3,939.85,0
1122-YJBCS,36,0,Offer A,3,2,0,3,One Year,69,53.65,4782.82,0
4990-ALDGW,37,0,None,5,0,0,4,Two Year,57,20.75,3326.41,0
4816-OKWNX,38,1,None,3,3,2,1,One Year,50,103.4,7046.9,0
3315-IKYZQ,42,1,Offer C,4,3,1,2,One Year,28,50.8,1386.8,0
4747-LCAQL,28,0,Offer C,3,3,2,3,Month-to-Month,25,79,2090.75,0
0898-XCGTF,46,0,None,3,0,2,1,One Year,61,96.5,7013.26,0
8006-PYCSW,60,0,None,1,0,0,4,Month-to-Month,2,20.1,110.8,0
8249-THVEC,38,3,None,1,0,0,4,One Year,51,19.4,2916.88,0
8722-PRFDV,21,3,Offer A,3,2,2,2,Two Year,71,77.55,9036.31,0
2164-SOQXL,31,2,None,3,0,0,4,Month-to-Month,20,20.05,701.85,0
4020-KIUDI,54,2,Offer E,2,0,0,4,Month-to-Month,6,19.85,281.23,0
5850-BDWCY,64,0,Offer E,4,0,0,4,Month-to-Month,6,20.2,382.73,0
2038-YSEZE,48,0,Offer C,5,3,0,3,Month-to-Month,29,67.45,2199.56,0
0827-ITJPH,33,0,Offer C,3,0,0,4,Two Year,36,18.55,995,0
8799-OXZMD,35,0,Offer C,4,1,0,2,Month-to-Month,28,29.75,790.7,0
1705-GUHPV,64,0,Offer B,5,0,0,4,Two Year,63,24.2,3302.82,0
4779-ZGICK,39,1,Offer B,5,0,0,4,Two Year,48,23.55,1742.63,0
0048-PIHNL,48,0,Offer B,3,0,0,4,One Year,49,20.45,3330.32,0
3967-KXAPS,42,0,Offer A,4,4,2,3,Two Year,72,92.3,7698.38,0
3704-IEAXF,49,3,None,2,2,2,2,Two Year,72,53.65,3784,0
6810-VCAEX,57,0,Offer B,3,3,0,2,One Year,47,39.65,1798.65,0
0674-EYYZV,41,0,None,3,0,1,3,Month-to-Month,1,54.65,90.98,0
4480-MBMLB,52,0,Offer C,2,2,2,1,One Year,36,104.8,4909.21,0
